
 1  -1           0.000000E+00         0.000000E+00     0.000000E+00     0.000000E+00     0.000000E+00
 1   0           0.000000E+00                          0.000000E+00     0.000000E+00     1.625600E+01
 1   1          -1.106244E-02                          3.592308E-02     6.664000E-03     1.422400E+01
 1   2          -3.609619E-03                          1.461820E-02     8.057088E-02     2.032000E+00
 1   3          -1.433203E-02                          7.822105E-02     9.859223E-02     0.000000E+00
