Parameters of the vcal vs. pulse height fits
[3]*(TMath::Erf((x-[0])/[1])+[2])

286.587167424 325.846279843 -0.0161711456636 173.831084721    Pix 0 0
289.929287071 323.419911996 -0.0394427556453 175.197182143    Pix 0 1
285.442360146 339.437901029 -0.0801338175659 180.434331487    Pix 0 2
287.303809066 332.483808199 -0.0424159600261 178.614503283    Pix 0 3
282.862459182 330.971363721 -0.0642849103356 179.584290116    Pix 0 4
280.076423002 319.426322856 -0.0617758140463 175.237889802    Pix 0 5
281.283937655 324.697909992 -0.0369132339091 178.088790532    Pix 0 6
286.814514741 321.517144602 -0.0367911317473 174.21027371    Pix 0 7
280.436718276 333.559512337 -0.0729411407128 179.836714337    Pix 0 8
289.847428062 332.841922759 -0.0606778294704 177.838999979    Pix 0 9
278.718405109 328.43772246 -0.0638667751241 176.46231542    Pix 0 10
278.9164303 330.42988546 -0.0854479498878 179.052053119    Pix 0 11
267.433993742 337.730835959 -0.0717159636335 182.863360665    Pix 0 12
277.875461006 335.949030912 -0.0757711900734 179.551387821    Pix 0 13
288.180065976 338.002394487 -0.0908409592812 179.341208815    Pix 0 14
270.869125917 332.448862752 -0.0645467279778 179.356652538    Pix 0 15
280.085852637 331.220244837 -0.0871846499169 179.527434944    Pix 0 16
267.157591356 340.3400305 -0.110488507468 183.33464867    Pix 0 17
276.229959582 340.213760988 -0.0710531830265 181.024009099    Pix 0 18
285.544717612 341.935941152 -0.0915409138942 180.640784085    Pix 0 19
279.708783265 343.526413612 -0.0955132929268 181.342634327    Pix 0 20
282.600172639 342.862135138 -0.0713957497759 181.770705656    Pix 0 21
271.93592009 346.047684158 -0.108242167513 183.9864246    Pix 0 22
282.67135493 346.032265108 -0.10585312549 182.428330709    Pix 0 23
291.290846667 342.036988367 -0.0596855837831 178.490278432    Pix 0 24
283.085931257 337.649485491 -0.088328937484 179.323941568    Pix 0 25
273.920823757 350.78387945 -0.110739914561 182.807519153    Pix 0 26
284.979246556 350.240734983 -0.0896926103969 183.340352269    Pix 0 27
283.524832248 341.444258641 -0.0732076770284 179.049109728    Pix 0 28
276.192513977 335.705002023 -0.092230630418 178.32127015    Pix 0 29
278.768771683 343.655592854 -0.0800576633298 181.680679062    Pix 0 30
266.415470182 342.979617181 -0.092073558813 181.461329543    Pix 0 31
277.627189777 341.919078842 -0.105105163829 181.082241731    Pix 0 32
282.122078606 338.461476789 -0.0702936210389 178.556897301    Pix 0 33
289.158341326 342.069685158 -0.0892451853228 178.78753328    Pix 0 34
278.945541623 347.714190878 -0.111466197012 181.279521676    Pix 0 35
283.296664381 351.739801681 -0.098151366601 183.837163818    Pix 0 36
268.219303952 342.774278624 -0.104246067774 181.791604625    Pix 0 37
281.054877886 349.308916149 -0.115280718467 182.466088925    Pix 0 38
272.871879482 352.147942584 -0.087685451885 183.152252393    Pix 0 39
281.063627879 348.608972173 -0.0977513379505 181.789057617    Pix 0 40
271.821883501 350.71605989 -0.117181244866 183.127495543    Pix 0 41
276.810403443 355.321704467 -0.0916702063006 183.370462805    Pix 0 42
276.840507924 351.750211316 -0.0930455323735 183.595836603    Pix 0 43
277.999463811 349.368874514 -0.113913114304 181.616661832    Pix 0 44
280.347294719 347.330973028 -0.0879883331706 179.881666565    Pix 0 45
280.956552725 352.152786163 -0.102284011514 181.040821384    Pix 0 46
286.963341975 361.965089871 -0.138114361754 184.119761421    Pix 0 47
275.632437371 351.966295662 -0.0856985730152 182.404942161    Pix 0 48
273.892691127 357.759087642 -0.113710673949 184.956785907    Pix 0 49
288.642046956 359.163650944 -0.112160518868 181.031408728    Pix 0 50
268.811995746 353.813998595 -0.1006504539 183.402625362    Pix 0 51
280.910608513 366.172964133 -0.126173326664 185.264111748    Pix 0 52
281.453437885 362.563222951 -0.138024346985 184.63133173    Pix 0 53
282.839181662 361.775023938 -0.0911406615407 183.360436136    Pix 0 54
289.262990498 355.184154917 -0.0995042668301 180.48122421    Pix 0 55
287.853695506 360.469606472 -0.119473798609 181.697314061    Pix 0 56
270.769561177 368.106398197 -0.107055661681 186.917552066    Pix 0 57
289.296889885 365.919250487 -0.107898651247 183.525403164    Pix 0 58
292.956799408 373.289163409 -0.13223823645 184.872137058    Pix 0 59
271.68042412 361.184363998 -0.0934297632355 184.838591449    Pix 0 60
278.987705585 369.313963326 -0.11918192492 187.014495056    Pix 0 61
282.98749249 362.991340008 -0.126739438563 185.338131224    Pix 0 62
278.039128971 370.577240397 -0.108752951391 186.833602892    Pix 0 63
284.205703591 363.129508425 -0.108073880316 183.007784951    Pix 0 64
280.075341266 371.630457697 -0.133921337783 186.579005115    Pix 0 65
284.03545162 373.039867376 -0.112461501659 188.153416949    Pix 0 66
287.044279078 368.2337758 -0.111008755248 185.652334796    Pix 0 67
284.27722776 374.021611876 -0.128159550758 186.696105182    Pix 0 68
296.543272079 366.032164547 -0.0925090315956 182.750619925    Pix 0 69
295.598012205 371.440187666 -0.119696120553 184.402097626    Pix 0 70
284.708034266 367.923837901 -0.118652461859 183.538437905    Pix 0 71
278.353903854 367.927098448 -0.104566731981 185.9891824    Pix 0 72
284.304334014 372.217833181 -0.121857934122 185.354480031    Pix 0 73
281.671745921 368.430761862 -0.126134167957 184.864372022    Pix 0 74
274.755685423 376.30380304 -0.115273075864 187.491931129    Pix 0 75
294.817777117 379.893099419 -0.124203414772 187.961315334    Pix 0 76
289.556792266 361.279261453 -0.11989238866 181.18438703    Pix 0 77
290.20804456 348.352789325 -0.076645867499 178.935097257    Pix 0 78
307.457975537 387.231017035 -0.103407517062 181.195557664    Pix 0 79
