Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  10 17 24 30 50 70 90 120 200 

  37  48  63  78  94  38  54  66  79 127 172 218 255 255    Pix  0  0
  36  47  62  77  93  36  54  66  78 126 171 214 255 255    Pix  0  1
  40  53  67  83  98  42  60  72  83 133 180 226 255 255    Pix  0  2
  43  54  68  83  99  44  60  73  84 134 179 223 255 255    Pix  0  3
  40  53  66  82  96  43  59  71  83 132 176 222 255 255    Pix  0  4
  36  46  60  71  85  37  51  62  71 114 156 197 255 255    Pix  0  5
  33  44  57  69  82  34  46  60  69 112 155 196 255   0    Pix  0  6
  32  45  56  68  81  34  47  60  69 112 154 195 255 255    Pix  0  7
  31  43  53  67  79  32  46  58  67 109 149 191 254 255    Pix  0  8
  36  46  59  72  86  36  52  63  75 116 158 200 255 255    Pix  0  9
  35  45  57  69  83  35  48  61  69 111 154 195 254 255    Pix  0 10
  34  45  58  69  81  34  46  60  70 113 155 195 255 255    Pix  0 11
  27  35  47  61  76  28  41  51  61 104 144 187 250 255    Pix  0 12
  29  38  50  63  77  29  44  53  64 107 146 189 252 255    Pix  0 13
  28  37  48  63  76  29  42  52  62 106 145 188 250 255    Pix  0 14
  36  47  61  73  88  38  51  63  72 117 157 197 255 255    Pix  0 15
  37  47  60  73  85  38  52  63  73 114 157 196 255 255    Pix  0 16
  37  47  61  72  86  38  52  62  72 114 154 195 254 255    Pix  0 17
  30  39  51  63  78  30  44  54  63 107 144 188 250 255    Pix  0 18
  31  43  55  67  79  32  46  58  69 110 152 193 255 255    Pix  0 19
  32  45  59  69  84  35  48  61  71 113 156 197 255 255    Pix  0 20
  29  40  52  64  78  30  44  56  64 108 148 190 252 255    Pix  0 21
  32  44  54  66  79  34  46  60  68 110 151 192 254 255    Pix  0 22
  30  41  53  66  78  31  45  55  64 108 148 190 253 255    Pix  0 23
  28  36  47  61  75  28  41  51  61 102 142 185 247 255    Pix  0 24
  27  36  49  62  76  29  43  52  61 105 144 187 251 255    Pix  0 25
  26  33  46  60  73  28  39  50  61 102 142 186 247 255    Pix  0 26
  31  44  55  68  80  33  47  59  68 111 149 192 254 255    Pix  0 27
  31  42  55  67  80  32  46  58  68 111 153 194 254 255    Pix  0 28
  31  43  55  67  81  31  46  59  68 111 154 194 255 255    Pix  0 29
  26  35  46  60  73  28  40  50  61 102 142 182 244 255    Pix  0 30
  27  36  48  61  76  28  42  51  62 106 144 188 252 255    Pix  0 31
  21  30  42  53  66  21  35  44  54  95 136 176 239 255    Pix  0 32
  34  45  58  69  84  36  49  61  69 112 154 195 255 255    Pix  0 33
  36  47  62  77  93  37  53  65  78 126 171 216 255 255    Pix  0 34
  37  49  64  78  94  38  54  67  78 127 173 219 255 255    Pix  0 35
  31  44  57  70  86  32  47  61  73 121 165 211 255 255    Pix  0 36
  29  39  51  62  77  30  43  54  63 108 147 190 252 255    Pix  0 37
  30  43  57  71  86  31  46  60  71 118 165 209 255 255    Pix  0 38
  34  45  58  70  85  36  50  61  71 114 156 195 255 255    Pix  0 39
  30  41  56  69  84  31  46  60  70 117 161 207 255 255    Pix  0 40
  30  42  54  69  85  31  46  60  71 117 160 205 255 255    Pix  0 41
  25  34  47  60  72  27  39  47  61 101 142 183 245 255    Pix  0 42
  23  33  46  60  72  24  37  48  60 103 142 185 247 255    Pix  0 43
  22  31  45  57  70  24  36  47  57  99 140 181 242 255    Pix  0 44
  30  41  52  65  78  30  45  55  65 109 149 192 253 255    Pix  0 45
  31  42  53  67  79  31  45  58  66 110 150 192 253 255    Pix  0 46
  30  40  53  64  78  31  45  54  65 108 148 190 253 255    Pix  0 47
  26  34  46  60  72  26  38  48  60 101 142 185 245 255    Pix  0 48
  27  35  46  61  75  27  39  50  61 103 143 186 247 255    Pix  0 49
  25  34  46  60  72  26  38  47  59 101 142 183 245 255    Pix  0 50
  31  44  55  67  79  33  46  59  67 110 150 193 253 255    Pix  0 51
  39  47  61  75  88  40  53  64  75 117 158 200 255 255    Pix  0 52
  35  46  58  70  83  36  48  61  70 112 155 196 255 255    Pix  0 53
  29  37  47  62  75  29  43  52  62 105 143 187 247 255    Pix  0 54
  30  40  52  64  79  31  45  56  67 109 149 190 253 255    Pix  0 55
  30  39  51  63  78  30  45  54  63 108 146 188 247 255    Pix  0 56
  31  42  53  65  79  31  46  57  67 109 148 191 252 255    Pix  0 57
  29  38  52  62  77  30  44  54  63 106 144 187 249 255    Pix  0 58
  30  42  53  66  79  31  45  57  65 109 149 191 253 255    Pix  0 59
  29  37  48  63  77  30  43  52  62 105 146 187 247 255    Pix  0 60
  23  32  44  57  69  24  37  47  59  98 139 179 240 255    Pix  0 61
  23  31  44  57  70  24  36  46  57  99 140 179 240 255    Pix  0 62
  29  38  49  63  76  30  45  53  63 105 143 186 246 255    Pix  0 63
  30  37  48  63  77  29  43  52  62 105 145 188 246 255    Pix  0 64
  29  38  49  62  77  30  44  54  63 107 144 186 247 255    Pix  0 65
  22  31  43  54  66  22  35  45  54  96 134 175 237 255    Pix  0 66
  21  31  45  56  69  23  36  46  58  98 140 179 240 255    Pix  0 67
  22  35  47  62  77  25  42  52  63 109 155 197 254 255    Pix  0 68
  31  44  58  71  84  32  47  60  70 116 159 205 255 255    Pix  0 69
  32  45  60  73  86  35  50  61  74 120 163 206 255 255    Pix  0 70
  31  45  59  72  86  33  48  61  74 120 165 209 255 255    Pix  0 71
  29  41  54  68  84  31  45  59  68 115 159 205 255 255    Pix  0 72
  28  38  52  64  79  29  44  54  66 111 156 198 254 255    Pix  0 73
  27  36  49  63  79  28  42  53  64 110 155 199 255 255    Pix  0 74
  26  37  49  63  78  28  43  53  63 109 154 198 255 255    Pix  0 75
  29  39  52  66  81  29  45  56  67 112 157 204 255 255    Pix  0 76
  29  40  54  68  81  30  45  57  68 114 157 202 255 255    Pix  0 77
  23  34  47  62  77  25  41  50  62 109 151 196 254 255    Pix  0 78
  22  31  45  58  71  23  36  47  60  99 141 180 239 255    Pix  0 79
  36  47  63  79  95  37  55  67  79 132 178 224 255 255    Pix  1  0
  42  55  69  85 101  43  61  75  86 139 185 232 255 255    Pix  1  1
  35  46  61  75  89  36  51  62  76 121 163 207 255 255    Pix  1  2
  36  47  62  76  89  37  52  64  76 123 165 211 255 255    Pix  1  3
  37  47  62  77  91  39  53  64  78 124 166 211 255 255    Pix  1  4
  35  47  60  74  89  37  52  63  76 119 163 207 255 255    Pix  1  5
  32  44  58  69  84  33  48  61  71 117 159 206 255 255    Pix  1  6
  30  42  54  67  81  31  46  57  67 112 157 202 255 255    Pix  1  7
  31  44  57  70  85  33  47  61  70 117 160 206 255 255    Pix  1  8
  31  44  57  70  85  33  47  61  72 117 160 206 255 255    Pix  1  9
  32  46  59  75  88  35  50  62  75 121 163 206 255 255    Pix  1 10
  33  45  60  71  86  35  50  62  73 118 163 206 255 255    Pix  1 11
  27  38  51  66  79  29  44  56  67 111 157 203 255 255    Pix  1 12
  28  37  50  65  79  29  44  54  67 112 157 199 255 255    Pix  1 13
  26  36  47  62  77  27  41  51  63 109 151 196 255 255    Pix  1 14
  35  46  60  73  86  36  49  62  74 119 162 206 255 255    Pix  1 15
  36  47  61  75  88  38  52  63  76 120 162 206 255 255    Pix  1 16
  37  48  63  77  93  37  55  66  78 125 170 213 255 255    Pix  1 17
