Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  10 17 24 30 50 70 90 120 200 

   0  63  78  95 114   0  70  83  95 158 217 255 255 255    Pix  0  0
   0  62  79  95 115   0  71  85  95 159 221 255 255 255    Pix  0  1
   0  62  78  94 111   0  67  81  95 157 217 255 255 255    Pix  0  2
   0  65  80  99 121   0  74  89  99 160 222 255 255 255    Pix  0  3
   0  62  78  95 114   0  69  82  95 157 217 255 255 255    Pix  0  4
   0  61  77  94 111   0  65  79  93 157 216 255 255 255    Pix  0  5
   0  57  72  91 109   0  62  78  92 153 211 255 255 255    Pix  0  6
   0  53  67  84 104   0  60  76  84 144 206 255 255 255    Pix  0  7
   0  47  64  79  98   0  58  71  81 141 203 254 255 255    Pix  0  8
   0  56  74  91 109   0  62  77  92 150 209 255 255 255    Pix  0  9
   0  51  67  82 104   0  60  75  86 144 205 255 255 255    Pix  0 10
   0  56  69  88 107   0  61  76  90 149 208 255 255 255    Pix  0 11
   0  46  62  79  95   0  52  66  79 142 201 255 255 255    Pix  0 12
   0  46  61  78  94   0  51  65  78 140 197 254 255 255    Pix  0 13
   0  45  60  77  93   0  48  63  75 135 193 251 255 255    Pix  0 14
   0  63  79  95 115   0  71  86  95 159 220 255 255 255    Pix  0 15
   0  62  79  96 117   0  70  84  96 157 218 255 255 255    Pix  0 16
   0  61  77  94 111   0  67  79  94 154 213 255 255 255    Pix  0 17
   0  49  67  81 103   0  59  75  86 143 205 255 255 255    Pix  0 18
   0  49  64  81 101   0  59  73  81 142 203 255 255 255    Pix  0 19
   0  51  69  83 104   0  60  74  85 144 206 255 255 255    Pix  0 20
   0  60  75  92 110   0  63  78  93 154 212 255 255 255    Pix  0 21
   0  55  72  90 109   0  62  77  90 149 207 255 255 255    Pix  0 22
   0  50  66  81 102   0  59  73  82 143 200 254 255 255    Pix  0 23
   0  47  62  79  97   0  52  68  78 141 201 255 255 255    Pix  0 24
   0  41  57  73  89   0  46  61  74 131 190 247 255 255    Pix  0 25
   0  46  62  77  94   0  50  64  78 139 195 253 255 255    Pix  0 26
   0  50  66  82 100   0  59  73  83 142 202 254 255 255    Pix  0 27
   0  56  73  89 109   0  62  77  90 150 208 255 255 255    Pix  0 28
   0  47  63  79  95   0  56  67  79 140 195 253 255 255    Pix  0 29
   0  45  60  76  94   0  48  63  77 138 194 253 255 255    Pix  0 30
   0  45  61  77  94   0  48  62  77 135 194 250 255 255    Pix  0 31
   0  47  64  81 100   0  58  71  81 143 204 255 255 255    Pix  0 32
   0  63  78  95 114   0  70  84  95 157 217 255 255 255    Pix  0 33
   0  61  76  92 110   0  64  79  93 153 212 255 255 255    Pix  0 34
   0  55  70  85 105   0  61  76  86 144 205 255 255 255    Pix  0 35
   0  53  67  86 106   0  61  76  88 149 206 255 255 255    Pix  0 36
   0  47  62  78  95   0  54  66  78 138 197 254 255 255    Pix  0 37
   0  47  62  78  96   0  55  68  79 141 200 254 255 255    Pix  0 38
   0  44  59  74  91   0  47  61  75 129 188 243 255 255    Pix  0 39
   0  47  63  79  99   0  57  71  79 142 202 255 255 255    Pix  0 40
   0  46  62  79  95   0  55  69  79 140 198 254 255 255    Pix  0 41
   0  35  47  63  80  25  44  56  66 125 181 238 255 255    Pix  0 42
   0  40  53  70  89   0  46  60  70 130 190 246 255 255    Pix  0 43
   0  36  50  68  84   0  45  59  67 126 185 238 255 255    Pix  0 44
   0  46  63  78  95   0  52  67  79 140 199 254 255 255    Pix  0 45
   0  52  67  81 102   0  61  75  84 143 204 255 255 255    Pix  0 46
   0  47  64  79  99  38  59  71  80 143 204 255 255 255    Pix  0 47
   0  43  57  71  92   0  46  61  75 132 191 248 255 255    Pix  0 48
   0  38  52  69  86   0  45  60  71 128 188 244 255 255    Pix  0 49
