Parameters of the vcal vs. pulse height fits
[3]*(TMath::Erf((x-[0])/[1])+[2])

474.862465233 398.188385778 0.126206828791 136.395369314    Pix 0 0
468.024853442 393.978421149 0.0882103682647 133.909705357    Pix 0 1
450.029465096 391.066235962 0.0106796105231 136.791803558    Pix 0 2
460.584242031 398.787769256 0.11228357197 138.979190257    Pix 0 3
449.885233617 391.517656871 0.0641502682181 137.670755399    Pix 0 4
486.564654963 415.881907826 -0.00795686197667 137.854393651    Pix 0 5
478.098126705 405.146209415 0.115183204688 137.25788007    Pix 0 6
475.573857488 408.196868189 0.0475300111589 138.113949047    Pix 0 7
455.345255962 384.590000248 0.00643120840839 137.367146847    Pix 0 8
450.481147212 408.199324042 0.084870368365 139.643787856    Pix 0 9
487.606975348 427.867916304 0.0229347939858 139.369893381    Pix 0 10
451.131959663 395.830069073 -0.0245399636008 139.75306171    Pix 0 11
458.660147472 395.580552792 0.101388288715 137.991804859    Pix 0 12
481.328338474 402.207687967 0.0565755683772 136.611514312    Pix 0 13
469.636732854 412.220472243 -0.0205333337298 138.387609176    Pix 0 14
469.267330509 387.968560811 0.117448000376 134.43339479    Pix 0 15
485.132539033 406.970952384 0.0272617906604 138.49780531    Pix 0 16
469.306087601 401.936888635 -0.0217232504519 137.955306969    Pix 0 17
458.903665793 396.152990225 0.0874410941173 139.134359183    Pix 0 18
471.92146371 403.092026797 0.0418217423874 136.474817943    Pix 0 19
490.52605109 432.102122946 -0.0263705146872 138.18265823    Pix 0 20
476.539410748 400.265099155 0.0961804921907 137.099072764    Pix 0 21
463.329807288 401.46728024 0.0473445089437 136.961622358    Pix 0 22
467.35144406 387.721078988 -0.0143070132386 136.86900702    Pix 0 23
387.273042358 474.24302666 -0.0589037822178 163.707947968    Pix 0 24
449.126585562 381.747560863 0.0500138722157 136.191017154    Pix 0 25
441.445552037 368.038460432 -0.00277211116002 136.05001813    Pix 0 26
446.835574865 398.112608113 0.0787327230034 139.782157224    Pix 0 27
454.274939059 397.89412373 0.0328628935072 139.040006246    Pix 0 28
455.707895958 398.7118577 -0.0149955165755 138.753636499    Pix 0 29
466.034143744 401.03518257 0.0663693528839 141.27235157    Pix 0 30
488.334283029 417.489143679 0.0336778729127 136.974362932    Pix 0 31
454.195644909 390.406041105 -0.00448881709697 136.120237866    Pix 0 32
464.994770096 394.41254919 0.0745625707171 139.83924481    Pix 0 33
473.275179043 402.789125068 0.036322448519 138.108025868    Pix 0 34
480.97921272 412.318021193 -0.0412101117987 139.057425114    Pix 0 35
460.110506186 394.540071539 0.0926388566511 139.197333112    Pix 0 36
460.594583158 395.912143349 0.0120557165258 140.181867191    Pix 0 37
454.313703816 383.12554667 -0.0202650535497 137.920030557    Pix 0 38
478.13761092 403.942410531 0.0881942479492 138.245081081    Pix 0 39
458.040695447 379.257229486 0.054448373751 135.047469399    Pix 0 40
449.254049725 378.504766269 -0.0185973109598 138.037807784    Pix 0 41
456.720085016 359.991551114 0.103192629222 135.186462874    Pix 0 42
475.49547691 410.809026123 0.019996099888 140.423286364    Pix 0 43
477.490271636 404.669923834 -0.0290815728158 137.669815486    Pix 0 44
454.377386031 385.638213422 0.0880275026748 137.48668646    Pix 0 45
472.686387462 404.319758188 0.0287158485365 137.817539166    Pix 0 46
453.58563666 388.006030465 -0.0271758439252 137.736507195    Pix 0 47
461.701117883 390.967135971 0.0952617543281 137.11642159    Pix 0 48
442.164281856 373.060475101 0.0476387614629 135.653211708    Pix 0 49
474.226368987 392.232414932 -0.0309564449745 138.039076851    Pix 0 50
480.473921811 397.352899148 0.0890636800952 135.649052798    Pix 0 51
466.953250168 387.446206867 0.0280596440365 136.491704933    Pix 0 52
463.272970718 384.398661768 -0.0170966265699 136.881694091    Pix 0 53
463.384105457 393.488589867 0.0650071823007 139.46729612    Pix 0 54
476.859181853 398.710323142 0.0265446651828 137.719456902    Pix 0 55
457.508661131 395.921737624 -0.026831565197 137.927097109    Pix 0 56
453.273878871 382.048254852 0.0853720751207 138.773880136    Pix 0 57
475.480263121 397.92727392 0.0294672146729 137.52334595    Pix 0 58
482.910110422 407.701460752 -0.0606504870812 140.815341912    Pix 0 59
510.200920395 298.797972267 0.225895579697 157.858930434    Pix 0 60
488.825236456 411.576103453 0.001015371821 139.364640672    Pix 0 61
490.991717351 392.267560348 -0.0412544173756 137.375861212    Pix 0 62
478.957153309 392.104874377 0.0865429445039 137.414945865    Pix 0 63
493.39289628 398.709986096 0.05029331341 135.631670542    Pix 0 64
465.350506512 383.176932328 -0.0228782941284 136.359038035    Pix 0 65
467.595084101 391.285610501 0.0929659855967 137.665731257    Pix 0 66
477.279591573 1344.57083426 0.0175358971904 413.016786393    Pix 0 67
464.154492048 387.65078232 -0.0175206971162 137.524024324    Pix 0 68
459.608027856 380.135369536 0.0891271154409 137.371498707    Pix 0 69
472.553459916 405.437339738 0.0126010150789 139.813116477    Pix 0 70
481.706252848 402.979966506 -0.0349856285457 137.927729006    Pix 0 71
475.518179506 416.404585652 0.0723543287465 139.226285134    Pix 0 72
480.402784434 404.752061542 0.0218084486767 138.618642723    Pix 0 73
478.586280224 412.79616178 -0.0459207037426 140.067625508    Pix 0 74
340.274534459 303.539577011 0.0509481484829 142.434458892    Pix 0 75
480.840764777 406.487413807 0.015635034211 140.644043542    Pix 0 76
499.450406573 399.97477212 -0.0326452270325 137.058425057    Pix 0 77
357.330135647 260.706255346 0.126562502936 132.140066949    Pix 0 78
501.735462051 433.469975407 0.0280486520447 137.734031233    Pix 0 79
400.647634493 361.139483389 0.124013736693 138.217223489    Pix 1 0
445.048455107 392.063109581 0.0745602435359 140.144680911    Pix 1 1
423.343162419 363.957462486 0.0296259406564 138.534987231    Pix 1 2
430.469710722 365.759031565 0.152593914859 135.649304444    Pix 1 3
435.443677056 376.92499702 0.0768145206951 138.379325802    Pix 1 4
440.910867536 389.101110733 0.0154871596982 138.289668591    Pix 1 5
424.936491931 369.633084308 0.1382542289 137.344299331    Pix 1 6
420.677886639 371.022588784 0.0848702391214 137.734975013    Pix 1 7
439.200604631 376.653201419 0.0263729481287 137.331350763    Pix 1 8
419.593484205 362.865933331 0.155358789498 135.120452995    Pix 1 9
428.792165663 369.73519718 0.0768921474991 137.936828603    Pix 1 10
422.251815791 365.496484599 0.0226827370319 137.898377207    Pix 1 11
466.100334761 405.965076007 0.117919771932 139.156278107    Pix 1 12
405.670696809 337.964257027 0.0931588128981 136.226073116    Pix 1 13
418.525226015 380.277282967 0.00166560155853 140.819499565    Pix 1 14
417.306474474 357.850818107 0.146606481242 135.062286052    Pix 1 15
440.203436926 375.897688814 0.0661557754599 138.292721631    Pix 1 16
421.328972529 364.135023275 0.0257097781367 136.804166419    Pix 1 17
463.36725637 394.801477239 0.118366876354 139.338274896    Pix 1 18
434.472814099 384.983531124 0.0650945057618 139.751368505    Pix 1 19
437.029925167 370.779535436 0.0273249169421 136.273039705    Pix 1 20
430.282902789 368.103042483 0.131682921079 137.651107945    Pix 1 21
438.633573777 370.606001435 0.0919343394409 136.10197087    Pix 1 22
432.766573917 359.759955395 0.0326067665668 135.690873243    Pix 1 23
443.515892521 377.459104575 0.134238752083 137.915025322    Pix 1 24
452.813339746 323.682501179 0.13738480976 128.790011194    Pix 1 25
458.824405124 377.288427224 0.0188819862034 136.746952886    Pix 1 26
451.451221997 377.162524062 0.112774331277 138.242744601    Pix 1 27
440.988504082 383.137669794 0.0643836754665 139.518945008    Pix 1 28
411.432739604 353.634424331 0.00737753041245 139.497071656    Pix 1 29
447.464431673 374.979404032 0.119519031639 138.064355985    Pix 1 30
435.067674081 363.177183756 0.0712560494326 138.358703    Pix 1 31
437.61205395 373.997138273 0.0198236755658 138.004842844    Pix 1 32
412.345603294 362.006692501 0.119372245144 138.725280541    Pix 1 33
425.364270971 370.161292303 0.0522850092763 139.51542776    Pix 1 34
427.628629152 354.120504807 0.0209848339008 137.212406399    Pix 1 35
445.518521907 376.949895027 0.0988359116874 140.220148158    Pix 1 36
441.187970321 373.391375238 0.0712126525509 137.920813441    Pix 1 37
418.34706913 352.790152401 0.0364350762717 136.227026509    Pix 1 38
413.074244418 354.746984943 0.129168292495 137.364948116    Pix 1 39
404.438795308 357.030153533 0.0600931699284 138.051818095    Pix 1 40
417.253800375 353.326831974 0.0354312735459 135.555338674    Pix 1 41
435.038066986 363.109196659 0.119620651804 137.979964379    Pix 1 42
453.385387872 378.056701514 0.0726616656126 137.794401389    Pix 1 43
433.74572451 367.181060534 0.0177238125452 137.416176662    Pix 1 44
394.312815549 353.700919579 0.115280913114 137.64691279    Pix 1 45
448.101371073 375.606136429 0.0728184241818 136.916615376    Pix 1 46
440.994256331 371.483859643 -0.00285850237402 139.615367032    Pix 1 47
439.26891821 366.381622397 0.112696240701 139.096922692    Pix 1 48
448.642139137 358.458090719 0.0667823288034 136.58474067    Pix 1 49
447.307495278 371.719545321 -0.00200120523942 138.237214776    Pix 1 50
456.66820754 361.613080911 0.125026717845 134.853193382    Pix 1 51
440.752257651 360.101463449 0.0589812615147 136.789806573    Pix 1 52
424.96203565 370.99544873 -0.0209616858944 141.618698246    Pix 1 53
441.656223988 380.153705802 0.11252754783 139.439725614    Pix 1 54
443.608884724 362.432700549 0.0703447574633 136.39567479    Pix 1 55
445.494326798 363.060318743 0.0133122263475 136.367388979    Pix 1 56
445.0017383 372.506121348 0.108025831413 137.99758476    Pix 1 57
423.705163027 365.656509504 0.0624201189527 139.55689081    Pix 1 58
419.913696518 363.730282417 0.00770244375598 137.572301402    Pix 1 59
478.778978149 383.315057483 0.108635736768 138.320382967    Pix 1 60
431.733690442 367.662642536 0.0464369938763 140.37583534    Pix 1 61
438.176527114 370.432382311 0.000986480448323 138.974540095    Pix 1 62
445.031771044 374.193210731 0.096931328913 139.96744899    Pix 1 63
442.096156002 375.021401365 0.0509565971593 139.264999044    Pix 1 64
436.371522417 372.425943769 -0.0100441543069 140.398043932    Pix 1 65
477.99258243 335.082631329 0.160228571321 133.501267905    Pix 1 66
507.239158186 282.035257373 0.333673498725 149.577272882    Pix 1 67
458.63118776 367.567104075 -0.0222778972198 140.529317399    Pix 1 68
454.755568533 386.417727148 0.0910024034161 140.891435172    Pix 1 69
440.630285041 362.300382463 0.0420226875311 139.963206289    Pix 1 70
467.86336796 376.574236289 0.00798968402412 138.09842197    Pix 1 71
463.426166444 384.456816136 0.0810636194259 141.368325085    Pix 1 72
484.751041641 376.861274483 0.061846637576 137.518075603    Pix 1 73
469.982039052 379.084610929 0.00698726233095 139.52290996    Pix 1 74
488.464546855 387.060475408 0.111449755721 137.663395158    Pix 1 75
457.131037936 382.614168312 0.0493103191167 139.48164382    Pix 1 76
455.419633182 377.75669651 0.0112550101453 138.825811952    Pix 1 77
488.278963344 401.913679299 0.102817341044 139.560095024    Pix 1 78
485.232386228 408.868451331 0.0519999713171 140.168078677    Pix 1 79
455.661048594 394.716183731 0.113444113024 136.781093833    Pix 2 0
431.71020746 374.204145024 0.0439352909896 138.700064097    Pix 2 1
435.276352482 364.195986277 0.00896514247323 135.827403011    Pix 2 2
460.484893034 386.065481749 0.0957485568431 138.738013369    Pix 2 3
446.376508401 374.080027153 0.0551844501316 136.776304228    Pix 2 4
446.702862119 369.752882712 -0.00154604203253 135.955440491    Pix 2 5
427.751778502 338.778262181 0.0871787040142 138.703955975    Pix 2 6
440.792373435 368.708240515 0.0515397906241 137.392564733    Pix 2 7
442.798119016 371.298153797 0.00370180780759 136.644225582    Pix 2 8
446.156467599 377.040410284 0.0898012292589 138.802780363    Pix 2 9
449.052605223 386.108849084 0.0280588542583 138.360796542    Pix 2 10
473.253039365 387.783593437 -0.0354760761331 138.873544062    Pix 2 11
454.789911971 385.166734848 0.0798640483752 139.439877743    Pix 2 12
