Parameters of the vcal vs. pulse height fits
par[3]*(TMath::Erf((x[0]-par[0])/par[1])+par[2])

3.659362e+02 4.014286e+02 1.070745e+00 1.246277e+02     Pix  0  0
3.668746e+02 4.167035e+02 1.033630e+00 1.268696e+02     Pix  0  1
3.546841e+02 3.808143e+02 1.113916e+00 1.220244e+02     Pix  0  2
3.535577e+02 3.951629e+02 1.100606e+00 1.231474e+02     Pix  0  3
3.581602e+02 4.026943e+02 1.082997e+00 1.240078e+02     Pix  0  4
4.026242e+02 4.601076e+02 1.047902e+00 1.250837e+02     Pix  0  5
3.936723e+02 4.903698e+02 9.511529e-01 1.321245e+02     Pix  0  6
3.984465e+02 4.792532e+02 9.767836e-01 1.299158e+02     Pix  0  7
4.105021e+02 4.866408e+02 9.690402e-01 1.303412e+02     Pix  0  8
3.891234e+02 4.722284e+02 9.921084e-01 1.288825e+02     Pix  0  9
4.068537e+02 4.844626e+02 9.967821e-01 1.285362e+02     Pix  0 10
3.924444e+02 5.009437e+02 9.387296e-01 1.326046e+02     Pix  0 11
4.260033e+02 4.652273e+02 9.692372e-01 1.296667e+02     Pix  0 12
4.100174e+02 5.042303e+02 9.122716e-01 1.343056e+02     Pix  0 13
4.178625e+02 4.993999e+02 9.260775e-01 1.331513e+02     Pix  0 14
4.031422e+02 4.482809e+02 1.070940e+00 1.237311e+02     Pix  0 15
4.066835e+02 4.528581e+02 1.074420e+00 1.233556e+02     Pix  0 16
4.170662e+02 4.404817e+02 1.114019e+00 1.207280e+02     Pix  0 17
4.134024e+02 5.116942e+02 9.246769e-01 1.337490e+02     Pix  0 18
4.011112e+02 4.955900e+02 9.446123e-01 1.320863e+02     Pix  0 19
3.939065e+02 4.801528e+02 9.708580e-01 1.303300e+02     Pix  0 20
4.094428e+02 4.852921e+02 9.496425e-01 1.311256e+02     Pix  0 21
4.032545e+02 4.908787e+02 9.567983e-01 1.313338e+02     Pix  0 22
4.024311e+02 5.248237e+02 9.086411e-01 1.349480e+02     Pix  0 23
4.291074e+02 4.822881e+02 9.579334e-01 1.305952e+02     Pix  0 24
4.135555e+02 5.020455e+02 9.088399e-01 1.342996e+02     Pix  0 25
4.298969e+02 4.775306e+02 9.509008e-01 1.308708e+02     Pix  0 26
4.083257e+02 4.883991e+02 9.748474e-01 1.301620e+02     Pix  0 27
4.016774e+02 4.800454e+02 9.664171e-01 1.303496e+02     Pix  0 28
4.035860e+02 4.917710e+02 9.550356e-01 1.314490e+02     Pix  0 29
4.325824e+02 4.775006e+02 9.589966e-01 1.300921e+02     Pix  0 30
4.237788e+02 4.804967e+02 9.435285e-01 1.316191e+02     Pix  0 31
4.535060e+02 4.985442e+02 9.175247e-01 1.333141e+02     Pix  0 32
4.117283e+02 4.490162e+02 1.060677e+00 1.241270e+02     Pix  0 33
3.680248e+02 4.067161e+02 1.050547e+00 1.258018e+02     Pix  0 34
3.670374e+02 3.967836e+02 1.075152e+00 1.240047e+02     Pix  0 35
3.653566e+02 4.555435e+02 9.187198e-01 1.345103e+02     Pix  0 36
4.138552e+02 4.929262e+02 9.412300e-01 1.322303e+02     Pix  0 37
3.782167e+02 4.381292e+02 9.549693e-01 1.320697e+02     Pix  0 38
4.095261e+02 4.808435e+02 1.015112e+00 1.273459e+02     Pix  0 39
3.721412e+02 4.728476e+02 8.942119e-01 1.363111e+02     Pix  0 40
3.822319e+02 4.537373e+02 9.378221e-01 1.329612e+02     Pix  0 41
4.347405e+02 4.965504e+02 9.296393e-01 1.327629e+02     Pix  0 42
4.359795e+02 4.735103e+02 9.510882e-01 1.307285e+02     Pix  0 43
4.459809e+02 4.640974e+02 9.650782e-01 1.289861e+02     Pix  0 44
4.159537e+02 4.850092e+02 9.686581e-01 1.302538e+02     Pix  0 45
4.107772e+02 4.926916e+02 9.532043e-01 1.314186e+02     Pix  0 46
4.179941e+02 5.050319e+02 9.477767e-01 1.318569e+02     Pix  0 47
4.369639e+02 4.765292e+02 9.597915e-01 1.306726e+02     Pix  0 48
4.309506e+02 4.626076e+02 9.731263e-01 1.289301e+02     Pix  0 49
4.419374e+02 4.680030e+02 9.751261e-01 1.287340e+02     Pix  0 50
4.161945e+02 4.918457e+02 9.848187e-01 1.292945e+02     Pix  0 51
4.008228e+02 4.698764e+02 1.054852e+00 1.249220e+02     Pix  0 52
4.068149e+02 4.764488e+02 1.008958e+00 1.275238e+02     Pix  0 53
4.318482e+02 5.002688e+02 9.452504e-01 1.317899e+02     Pix  0 54
4.146647e+02 5.009718e+02 9.450939e-01 1.321211e+02     Pix  0 55
4.204142e+02 5.181883e+02 9.261445e-01 1.335669e+02     Pix  0 56
4.157292e+02 4.943132e+02 9.654306e-01 1.305852e+02     Pix  0 57
