Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

 -89 -66 -40 -11  15  -9  74 142 178   0    Pix  0  0
 -101 -79 -51 -22   4 -19  64 135 171   0    Pix  0  1
 -110 -82 -55 -29   0 -25  60 128   0   0    Pix  0  2
 -93 -66 -39 -11  18  -7  79 147 178   0    Pix  0  3
 -104 -80 -52 -25   2 -22  62 131 169 182    Pix  0  4
 -110 -86 -58 -30  -3 -29  58 126   0   0    Pix  0  5
 -94 -68 -40 -13  14 -10  75 144 179 187    Pix  0  6
 -106 -82 -53 -27   0 -24  58 129 167   0    Pix  0  7
 -108 -82 -55 -25   1 -22  60 130 164 176    Pix  0  8
 -90 -66 -38 -11  18  -7  77 144 177 189    Pix  0  9
 -108 -82 -56 -29  -1 -27  58 128 166   0    Pix  0 10
 -112 -87 -60 -33  -4 -29  55 124 159 171    Pix  0 11
 -97 -71 -45 -18  11 -13  70 140 176   0    Pix  0 12
 -104 -78 -50 -23   7 -21  65 134 170 180    Pix  0 13
 -112 -86 -58 -31  -3 -28  56 125 159 171    Pix  0 14
 -95 -68 -41 -13  13 -12  74 141 176 187    Pix  0 15
 -102 -76 -47 -21   6 -18  66 135 169 180    Pix  0 16
 -114 -87 -59 -33  -3 -30  54 122 158 170    Pix  0 17
 -95 -71 -41 -16  12 -11  72 142 174 188    Pix  0 18
 -107 -80 -54 -28   0 -25  59 127 165 177    Pix  0 19
 -114 -88 -60 -31  -3 -30  55 124 159 171    Pix  0 20
 -96 -72 -45 -16  12 -13  72 140 177 186    Pix  0 21
 -110 -87 -59 -33  -3 -30  54 124 164 177    Pix  0 22
 -118 -91 -62 -37  -7 -33  52 120 158 170    Pix  0 23
 -97 -71 -45 -17  12 -14  71 140 175 188    Pix  0 24
 -101 -75 -48 -20   9 -16  68 135 168 179    Pix  0 25
 -111 -82 -56 -29  -1 -26  58 125 159 171    Pix  0 26
 -96 -70 -44 -16  13 -12  72 140 176 189    Pix  0 27
 -118 -90 -66 -40 -10 -35  47 117 161 177    Pix  0 28
 -117 -93 -66 -39 -11 -36  48 117 157 168    Pix  0 29
 -97 -72 -47 -18  10 -16  71 138 175 188    Pix  0 30
 -108 -83 -54 -28   0 -25  60 129 165 179    Pix  0 31
 -111 -86 -59 -32  -1 -27  55 123 157 171    Pix  0 32
 -95 -69 -42 -13  15 -10  74 140 175 186    Pix  0 33
 -106 -79 -50 -23   4 -22  64 131 167 178    Pix  0 34
 -114 -89 -61 -36  -7 -33  52 120 157 170    Pix  0 35
 -100 -75 -48 -23   8 -18  66 135 173 187    Pix  0 36
 -110 -85 -59 -32  -4 -28  56 123 164 177    Pix  0 37
