Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

 -128 -105 -78 -53 -23 -47  34 105 153 171    Pix  0  0
   0 -111 -86 -57 -29 -54  31 100 149 168    Pix  0  1
 -137 -116 -90 -64 -35 -59  23  95 146 164    Pix  0  2
 -133 -110 -84 -56 -28 -53  28 101 151 170    Pix  0  3
 -135 -112 -87 -59 -29 -56  29 101 149 165    Pix  0  4
 -135 -112 -85 -56 -27 -53  31 102 148 164    Pix  0  5
 -131 -107 -82 -53 -24 -49  35 108 153 171    Pix  0  6
 -134 -112 -83 -56 -26 -53  31 103 151 166    Pix  0  7
 -134 -114 -87 -60 -30 -55  30 102 146 163    Pix  0  8
   0 -115 -89 -62 -32 -59  24  98 146 166    Pix  0  9
 -132 -111 -85 -58 -27 -51  31 104 148 164    Pix  0 10
 -138 -114 -87 -59 -32 -56  29 101 145 162    Pix  0 11
 -130 -106 -80 -53 -23 -50  36 109 153 168    Pix  0 12
 -136 -111 -85 -58 -28 -55  28 102 147 165    Pix  0 13
 -141 -118 -94 -66 -36 -64  21  92 143 160    Pix  0 14
 -131 -107 -81 -53 -21 -49  36 108 150 167    Pix  0 15
 -138 -116 -90 -62 -32 -58  25  99 146 162    Pix  0 16
   0 -114 -87 -57 -31 -56  29 101 144 162    Pix  0 17
 -132 -110 -85 -56 -25 -53  32 104 149 167    Pix  0 18
 -140 -116 -93 -66 -34 -61  21  94 143 163    Pix  0 19
 -138 -116 -90 -62 -32 -57  25  96 142 162    Pix  0 20
 -136 -113 -87 -59 -31 -57  27 101 147 166    Pix  0 21
 -135 -115 -89 -59 -31 -58  27  98 144 163    Pix  0 22
 -143 -118 -94 -66 -37 -62  22  95 141 160    Pix  0 23
 -135 -114 -89 -61 -32 -57  24  95 145 165    Pix  0 24
 -142 -115 -91 -63 -31 -60  25  96 142 163    Pix  0 25
   0 -114 -89 -61 -33 -58  25  95 141 160    Pix  0 26
 -138 -116 -91 -63 -33 -59  24  95 144 166    Pix  0 27
 -135 -112 -88 -58 -28 -56  27  99 144 163    Pix  0 28
 -137 -113 -89 -60 -29 -56  28  98 143 162    Pix  0 29
 -137 -112 -86 -58 -30 -56  28  99 146 167    Pix  0 30
   0 -107 -82 -56 -23 -50  32 104 146 164    Pix  0 31
 -137 -116 -89 -64 -33 -60  24  97 142 162    Pix  0 32
 -134 -112 -87 -59 -29 -57  28  99 146 166    Pix  0 33
 -141 -117 -92 -65 -35 -63  20  92 141 163    Pix  0 34
 -140 -116 -90 -64 -34 -62  21  94 139 161    Pix  0 35
 -138 -117 -91 -64 -35 -60  22  95 142 165    Pix  0 36
   0 -112 -85 -57 -28 -55  30 102 145 163    Pix  0 37
   0 -118 -93 -65 -36 -65  21  92 140 161    Pix  0 38
 -133 -111 -85 -56 -28 -54  29 100 144 165    Pix  0 39
   0 -116 -90 -62 -34 -60  24  96 142 164    Pix  0 40
   0 -116 -91 -62 -33 -60  25  96 139 161    Pix  0 41
   0 -113 -87 -59 -32 -57  27  98 144 165    Pix  0 42
   0 -113 -87 -60 -31 -58  29  98 141 164    Pix  0 43
   0 -119 -92 -65 -34 -62  22  93 140 160    Pix  0 44
 -137 -114 -87 -59 -30 -58  26  98 143 165    Pix  0 45
   0 -116 -90 -63 -33 -60  24  93 140 162    Pix  0 46
 -146 -126 -99 -71 -43 -71  11  85 133 158    Pix  0 47
 -132 -111 -84 -57 -28 -55  29 100 145 165    Pix  0 48
   0 -116 -89 -62 -32 -59  25  97 140 164    Pix  0 49
 -140 -121 -95 -69 -38 -65  17  89 134 161    Pix  0 50
   0 -109 -85 -58 -26 -53  30 102 145 165    Pix  0 51
 -143 -120 -94 -68 -37 -66  17  89 136 162    Pix  0 52
 -143 -122 -96 -70 -42 -69  14  85 135 159    Pix  0 53
   0 -113 -88 -60 -33 -59  25  94 141 166    Pix  0 54
 -140 -118 -93 -66 -36 -64  20  91 139 161    Pix  0 55
 -145 -121 -97 -70 -38 -67  17  87 135 157    Pix  0 56
 -134 -113 -87 -59 -30 -58  26  98 143 164    Pix  0 57
 -137 -118 -94 -67 -37 -65  19  88 137 161    Pix  0 58
   0 -124 -100 -74 -46 -72   9  82 131 158    Pix  0 59
   0 -109 -84 -56 -25 -53  31  99 144 166    Pix  0 60
 -139 -117 -92 -65 -36 -64  20  91 138 162    Pix  0 61
   0 -120 -96 -70 -39 -67  16  86 134 158    Pix  0 62
 -134 -115 -89 -64 -33 -60  23  92 140 166    Pix  0 63
 -138 -117 -92 -65 -36 -63  19  89 137 160    Pix  0 64
 -142 -121 -95 -67 -40 -67  17  89 135 160    Pix  0 65
 -139 -118 -94 -66 -36 -64  20  89 138 165    Pix  0 66
   0 -119 -95 -67 -38 -66  19  87 135 162    Pix  0 67
 -138 -120 -96 -69 -41 -68  14  85 133 160    Pix  0 68
 -142 -118 -95 -68 -38 -66  16  88 137 163    Pix  0 69
   0 -122 -97 -72 -44 -69  11  81 133 163    Pix  0 70
   0 -119 -95 -66 -37 -63  18  87 134 161    Pix  0 71
 -135 -113 -89 -63 -33 -60  22  94 140 167    Pix  0 72
   0 -120 -93 -69 -39 -65  17  87 136 161    Pix  0 73
 -139 -120 -94 -67 -39 -66  19  87 135 158    Pix  0 74
   0 -114 -88 -62 -32 -59  23  93 139 166    Pix  0 75
   0 -124 -98 -74 -44 -70  11  79 131 161    Pix  0 76
   0 -120 -95 -71 -43 -69  13  82 134 159    Pix  0 77
 -138 -114 -90 -63 -34 -60  22  92 141 165    Pix  0 78
   0 -119 -96 -73 -47 -71   6  72 126 161    Pix  0 79
 -128 -103 -74 -47 -16 -44  44 118 159 171    Pix  1  0
 -132 -108 -82 -53 -22 -50  40 114 154 168    Pix  1  1
 -130 -108 -79 -49 -17 -47  45 121 153 166    Pix  1  2
 -129 -103 -75 -47 -14 -45  46 120 158 170    Pix  1  3
 -126 -101 -72 -42 -10 -39  53 125 159 169    Pix  1  4
 -133 -109 -79 -50 -20 -49  41 115 154 165    Pix  1  5
 -126 -100 -70 -42  -8 -38  53 127 162 172    Pix  1  6
 -133 -111 -82 -54 -22 -50  39 114 154 168    Pix  1  7
 -129 -100 -72 -43 -10 -41  52 125 157 168    Pix  1  8
 -135 -109 -79 -52 -20 -48  43 117 157 168    Pix  1  9
 -126 -103 -73 -44 -12 -43  49 122 155 166    Pix  1 10
 -130 -105 -75 -46 -12 -43  48 121 156 164    Pix  1 11
 -126 -102 -73 -45 -12 -42  49 122 159 171    Pix  1 12
 -135 -110 -79 -51 -20 -48  41 117 155 167    Pix  1 13
 -132 -108 -77 -48 -16 -45  44 119 153 164    Pix  1 14
 -128 -99 -70 -40  -8 -39  54 124 159 169    Pix  1 15
 -135 -107 -78 -48 -18 -46  42 117 153 164    Pix  1 16
 -136 -113 -84 -54 -24 -51  38 112 150 162    Pix  1 17
 -126 -99 -70 -43  -8 -39  55 127 159 170    Pix  1 18
 -129 -106 -76 -45 -15 -45  46 120 156 167    Pix  1 19
 -135 -112 -84 -55 -22 -52  37 114 151 162    Pix  1 20
