Parameters of the vcal vs. pulse height fits
[3]*(TMath::Erf((x-[0])/[1])+[2])

260.140310444 318.696085513 0.0958775857347 144.877844789    Pix 0 0
262.808294969 314.346316313 0.0702820250909 146.1069551    Pix 0 1
263.09516304 299.410523278 0.0801805334642 142.571118659    Pix 0 2
255.617585314 305.089447736 0.0969049632786 144.125424508    Pix 0 3
266.961680652 311.991523045 0.074456310781 144.66696039    Pix 0 4
264.569944259 303.466251246 0.0808266216106 142.664284042    Pix 0 5
259.314180397 311.228947932 0.0875520290027 145.997185948    Pix 0 6
265.561656479 314.340689887 0.0614747440816 145.943660748    Pix 0 7
253.816201696 308.564302008 0.065629819138 145.616278855    Pix 0 8
254.163391535 311.38325798 0.0851272039082 145.210582368    Pix 0 9
261.001555493 314.654708381 0.0378247422273 147.447596252    Pix 0 10
261.793854117 311.079147808 0.0555877258228 144.495014844    Pix 0 11
264.290535946 309.233244828 0.0779782585433 145.321229518    Pix 0 12
260.48179506 303.605621926 0.0660508415467 144.021837615    Pix 0 13
255.90262267 308.101776836 0.0416720598896 145.430638537    Pix 0 14
262.693504953 309.410229327 0.0881789861702 142.579683697    Pix 0 15
252.841914016 317.798615497 0.0471427929353 147.044902937    Pix 0 16
261.555233132 312.397974 0.0437355311217 144.62542445    Pix 0 17
255.504378703 318.973376263 0.0566342526211 148.011370459    Pix 0 18
266.471621685 315.992325047 0.0492922522429 145.455740104    Pix 0 19
256.035622651 314.893832762 0.0280673360121 147.409872668    Pix 0 20
262.500417416 309.15501729 0.0768011928077 144.798955654    Pix 0 21
268.863702772 320.213741612 0.0316421833504 147.750392779    Pix 0 22
264.897518063 315.128204963 0.0369371534033 146.216759475    Pix 0 23
265.810429289 310.731387813 0.0778143409858 144.252020992    Pix 0 24
255.391706803 311.502501435 0.0623161139922 144.974531723    Pix 0 25
259.550652079 309.902883379 0.0524445445056 144.276183847    Pix 0 26
261.806860692 310.817413854 0.0726543925845 144.159908286    Pix 0 27
283.020150036 323.073111921 0.0347800675761 145.910328522    Pix 0 28
263.537408532 318.639502893 0.0151136254613 147.142771165    Pix 0 29
268.413148644 309.282337319 0.0792104442347 144.203129338    Pix 0 30
265.952514932 317.00319282 0.0478170827444 146.270579484    Pix 0 31
260.891456944 317.354913186 0.0471173539683 144.663910507    Pix 0 32
257.393751802 303.333263482 0.0738231996609 143.134483188    Pix 0 33
259.051529936 312.476840679 0.0532379258904 145.181658542    Pix 0 34
256.62350327 322.685973136 0.00638932315511 148.593634671    Pix 0 35
263.508639028 320.53990136 0.0422979910001 148.210295809    Pix 0 36
268.651207466 316.885852652 0.0338978033597 145.818055184    Pix 0 37
256.328055102 310.164420796 0.043728864805 144.08878128    Pix 0 38
260.25896727 330.257110907 0.0263650767803 151.48769223    Pix 0 39
246.905595577 325.683399966 0.011798653984 150.553462869    Pix 0 40
