Parameters of the vcal vs. pulse height fits
[3]*(TMath::Erf((x-[0])/[1])+[2])

277.894664574 333.860945 -0.036824695533 179.618936309    Pix 0 0
285.925050007 326.11770687 -0.0425357237158 176.901265997    Pix 0 1
289.642075902 327.2408764 -0.0641273907624 177.528427203    Pix 0 2
281.822007079 336.939486932 -0.0520244988458 181.667965483    Pix 0 3
281.98257664 322.063315079 -0.0592709746952 177.573583387    Pix 0 4
270.555832492 328.950731823 -0.0823245335164 180.864119215    Pix 0 5
276.15933054 326.488549188 -0.0438046966397 180.474209519    Pix 0 6
274.391394272 327.554779637 -0.0671862896897 180.547057375    Pix 0 7
280.870453336 316.291283428 -0.0635120698946 175.390699351    Pix 0 8
294.024690973 322.100976809 -0.0426823197088 174.856478659    Pix 0 9
279.009005074 317.684595725 -0.0559398632081 175.434889837    Pix 0 10
274.176995915 324.377912798 -0.0871166328851 179.255500295    Pix 0 11
278.43099425 315.470124209 -0.0334294911202 175.721915792    Pix 0 12
275.795310941 330.061930007 -0.0743518823147 180.24450297    Pix 0 13
286.424280898 326.478216469 -0.0884428012291 177.912870247    Pix 0 14
268.752109069 324.338228479 -0.0624716703495 179.514088605    Pix 0 15
281.53863154 321.858272511 -0.0771427637563 177.832309542    Pix 0 16
281.164260405 318.286205815 -0.0649861480319 174.405061586    Pix 0 17
277.410025662 324.613078302 -0.0569844349532 178.520138827    Pix 0 18
285.056486358 332.793085695 -0.0849870388464 180.042694508    Pix 0 19
274.067014446 336.33449874 -0.101193137973 181.763535439    Pix 0 20
282.171251782 327.291530577 -0.064492040499 179.195557775    Pix 0 21
279.765884185 327.531751564 -0.0778114163825 178.155415065    Pix 0 22
280.266644571 327.797304212 -0.102461862288 179.995283698    Pix 0 23
284.24284335 336.244051755 -0.0712364785606 179.602618867    Pix 0 24
269.027146667 342.33886912 -0.116701626268 186.044854912    Pix 0 25
287.027379478 322.737895557 -0.0665507331643 172.65830838    Pix 0 26
281.12304175 339.803006291 -0.0854526554577 183.015145938    Pix 0 27
275.092750956 332.037194072 -0.0838088711925 179.47300089    Pix 0 28
271.264749272 333.134447391 -0.0980298604403 181.008641432    Pix 0 29
273.270345904 342.050269856 -0.0868702948941 184.56400901    Pix 0 30
282.209816386 316.920584215 -0.0371005859749 171.247306257    Pix 0 31
284.197205184 325.517630192 -0.077507607796 176.888719067    Pix 0 32
281.546948279 330.750826212 -0.0652357872744 178.993818123    Pix 0 33
281.612210671 342.022091211 -0.0991057624007 182.720541625    Pix 0 34
278.701191262 338.352220815 -0.102411591045 180.767117165    Pix 0 35
284.689642294 337.01686828 -0.0822602942555 181.04602136    Pix 0 36
282.105739167 317.574656153 -0.0545368229559 173.482793962    Pix 0 37
292.610692424 324.863203293 -0.0720681477771 174.644544284    Pix 0 38
273.547040945 336.762139428 -0.0800786023139 180.522777858    Pix 0 39
288.007473174 328.480984778 -0.0672704609524 176.775976904    Pix 0 40
280.180269626 328.835331196 -0.0897562641751 177.385577785    Pix 0 41
288.336622357 325.852689182 -0.0516783982153 174.993421562    Pix 0 42
281.079057713 329.208362274 -0.0724425416343 176.970827785    Pix 0 43
281.964480515 330.491630111 -0.0957517250699 178.344820954    Pix 0 44
273.206599162 341.448687004 -0.0946465415029 183.551572148    Pix 0 45
281.740643136 335.950980857 -0.0882750558798 178.719359657    Pix 0 46
286.482541429 344.550417667 -0.12776474003 182.546905319    Pix 0 47
278.889340841 331.08460028 -0.0656670980589 177.88649794    Pix 0 48
278.87014502 336.066803095 -0.0887871270372 180.429351992    Pix 0 49
284.983385709 343.680849026 -0.108642123984 181.022837881    Pix 0 50
284.910782846 320.441246823 -0.0426531252422 173.050994047    Pix 0 51
279.415536277 350.715870557 -0.12004183434 185.185002422    Pix 0 52
290.486873251 341.619995677 -0.107931355979 179.756340782    Pix 0 53
287.301354021 339.83329306 -0.0653055826677 178.268999028    Pix 0 54
284.207722312 336.674199343 -0.0975326042089 179.800628238    Pix 0 55
277.985804065 341.781246993 -0.132366071143 182.426678698    Pix 0 56
281.053704842 331.935101283 -0.0730021913953 178.103717065    Pix 0 57
291.474033089 336.607754229 -0.0852010935121 176.922107148    Pix 0 58
304.906699314 334.766413291 -0.090626403211 174.561506212    Pix 0 59
273.910367598 339.143487334 -0.0730717412837 179.861278679    Pix 0 60
284.627360749 340.462954484 -0.0951641458454 180.109708542    Pix 0 61
292.286043219 334.935605239 -0.0968467961082 175.821873641    Pix 0 62
286.839113577 344.406997598 -0.0753750337128 180.224039504    Pix 0 63
284.371808741 341.465522041 -0.0986476513066 178.854338918    Pix 0 64
284.644987234 341.145361937 -0.111075693096 180.898862292    Pix 0 65
283.979960786 350.475546192 -0.0994915257862 184.011910989    Pix 0 66
285.007147658 347.79093456 -0.106209836156 181.797025594    Pix 0 67
297.440851249 339.92179604 -0.0877687069187 176.069365576    Pix 0 68
286.73172012 348.641805606 -0.102833175537 182.969926002    Pix 0 69
301.8895958 351.42908003 -0.0880331164297 179.688868674    Pix 0 70
277.223485717 355.460389181 -0.124087908627 184.575594164    Pix 0 71
287.1562785 345.143063188 -0.0724947738311 180.703960003    Pix 0 72
292.122849435 340.175741473 -0.0899553573893 177.937779611    Pix 0 73
286.569287211 336.529853059 -0.10399165839 177.31562293    Pix 0 74
282.546014135 349.052624697 -0.0827486524746 181.541741498    Pix 0 75
293.061992322 358.559130161 -0.116688365151 183.228256204    Pix 0 76
306.589931267 333.713796421 -0.0698926125352 172.128667042    Pix 0 77
281.195274146 348.002415018 -0.0915057947192 183.069827982    Pix 0 78
315.824208567 362.195114903 -0.0743208809136 174.699162721    Pix 0 79
268.34449402 309.955056922 -0.0259111847115 177.788353196    Pix 1 0
274.566955732 303.602436362 -0.0370547303746 175.782884189    Pix 1 1
267.461161239 289.631115272 -0.0361882088802 172.756259984    Pix 1 2
265.398762728 303.892375928 -0.0312575503145 177.19353524    Pix 1 3
257.984563275 294.222723449 -0.0277491503214 175.2335937    Pix 1 4
265.267348743 304.818306566 -0.0577802236394 177.318265378    Pix 1 5
