Parameters of the vcal vs. pulse height fits
[3]*(TMath::Erf((x-[0])/[1])+[2])

326.757664888 318.568788398 -0.171084591037 149.318958188    Pix 0 0
321.399027164 320.455446002 -0.194316611316 152.669183545    Pix 0 1
317.733511062 311.380793647 -0.206195624223 150.824138456    Pix 0 2
313.722966141 308.167660298 -0.175082019705 151.168809073    Pix 0 3
310.118368567 304.913150027 -0.172581160637 147.955811002    Pix 0 4
315.600559838 308.738692739 -0.212992155167 151.966724541    Pix 0 5
307.420438871 298.86486974 -0.169495062745 150.607044014    Pix 0 6
326.218888866 305.539323019 -0.191350850067 149.497332486    Pix 0 7
315.691135913 306.173324299 -0.218748479528 152.381529086    Pix 0 8
306.931206941 300.980010656 -0.190044694722 149.545284962    Pix 0 9
311.791786206 307.708609578 -0.211844373969 152.078882069    Pix 0 10
313.805321945 311.794977694 -0.24213109601 152.275087606    Pix 0 11
313.652832848 304.696492628 -0.18408822516 150.02750048    Pix 0 12
317.551079192 303.786077808 -0.204685675278 149.737276375    Pix 0 13
290.365905863 309.168775185 -0.23119199318 153.785913402    Pix 0 14
308.880832923 299.006919925 -0.19267249472 148.744620437    Pix 0 15
323.549647431 322.09845566 -0.24008848941 153.501949631    Pix 0 16
320.844220807 308.686793188 -0.218978056229 149.110702516    Pix 0 17
312.969554488 326.168003165 -0.216497475068 155.256182992    Pix 0 18
322.597177758 314.553271614 -0.197353032355 150.273911263    Pix 0 19
316.231210817 332.371746559 -0.264143987368 158.620948211    Pix 0 20
313.16928182 322.240307205 -0.223858805664 156.207153212    Pix 0 21
318.457090525 321.571471582 -0.233961161701 154.230067946    Pix 0 22
306.425746742 305.596964481 -0.229393464875 150.555021681    Pix 0 23
313.574230285 317.962801939 -0.206930433222 153.979218187    Pix 0 24
312.835099439 300.750395119 -0.211658286875 149.932697482    Pix 0 25
304.600659758 312.309473896 -0.238616464745 152.576336052    Pix 0 26
322.105786115 316.076552496 -0.215333212819 151.986944075    Pix 0 27
313.978625556 313.280739634 -0.232286938566 150.261378144    Pix 0 28
309.117602437 317.949968869 -0.253511616648 154.344774833    Pix 0 29
297.224309051 325.062717326 -0.214488389216 157.056471035    Pix 0 30
325.348322654 311.775494982 -0.20351882357 149.82183902    Pix 0 31
311.659396644 318.585686069 -0.245374119984 154.258103684    Pix 0 32
315.082573565 319.990595699 -0.215063126049 154.241107484    Pix 0 33
323.941190068 322.098568924 -0.234360000458 153.297739101    Pix 0 34
326.173078013 319.809280535 -0.237696459495 151.269569606    Pix 0 35
316.298048373 323.791867378 -0.222454830504 154.932717637    Pix 0 36
303.845824299 329.113192612 -0.238196003688 156.316952881    Pix 0 37
310.913267063 329.195469651 -0.258795111688 157.918943524    Pix 0 38
314.793001131 326.501555063 -0.216046896991 155.628797761    Pix 0 39
310.591235755 323.744224582 -0.232687072662 153.760548967    Pix 0 40
316.909900904 329.958058131 -0.253010977267 154.813841198    Pix 0 41
302.638195362 340.565780046 -0.24908367185 161.501280367    Pix 0 42
319.302558723 341.093525015 -0.249951737308 157.701631347    Pix 0 43
297.734407597 327.996527699 -0.269989959222 158.612936205    Pix 0 44
320.267709716 328.129356749 -0.236464992342 154.855858471    Pix 0 45
319.885047427 332.263504981 -0.243359244229 154.515562852    Pix 0 46
314.785461547 330.44388709 -0.267482294393 154.880111072    Pix 0 47
325.882596201 336.965061846 -0.232665472695 156.598942902    Pix 0 48
318.270685078 342.454670689 -0.252849679329 156.585000202    Pix 0 49
319.993844862 334.060408604 -0.26912009927 156.165578539    Pix 0 50
334.50327987 338.172075882 -0.230404883462 154.786410561    Pix 0 51
325.194888105 337.723493764 -0.254419912797 156.098088978    Pix 0 52
