
 1  -1           0.000000E+00         0.000000E+00     0.000000E+00     0.000000E+00     0.000000E+00
 1   0           0.000000E+00                          0.000000E+00     0.000000E+00     1.625600E+01
 1   1           1.821892E-02                         -8.837208E-03    -4.079110E-03     1.422400E+01
 1   2           1.512218E-02                          4.513620E-03     8.786175E-02     2.032000E+00
 1   3          -5.013263E-03                          5.997854E-02     1.000194E-01     0.000000E+00
 1   4          -1.872346E-02                         -2.083149E-02    -6.872352E-02     6.096000E+00
 1   5           1.652885E-03                          3.037805E-02    -1.329784E-01     8.128000E+00
 1   6           1.346781E-02                         -1.634550E-01    -9.152806E-02     1.016000E+01
