#CH ROC  RZ           RY           X            Y            Z           (dX)         (dY)
 1  -1  +0.0000E+00  +0.0000E+00  +0.0000E+00  +0.0000E+00  +0.0000E+00
 1   0  +1.1929E-02               -9.3704E-02  +4.1643E-02  +1.6256E+01
 1   1  +7.8387E-03               -2.6682E-02  +5.0837E-02  +1.4224E+01
 1   2  -2.5757E-02               +3.3518E-02  +4.1090E-03  +2.0320E+00
 1   3  +0.0000E+00               +0.0000E+00  +0.0000E+00  +0.0000E+00
 1   4  +1.4871E-03               -8.9611E-02  -3.6381E-02  +6.0960E+00
 1   5  +5.2214E-03               -8.7628E-02  -7.1238E-03  +8.1280E+00
 1   6  -4.1651E-03               -9.2014E-02  +1.6403E-02  +1.0160E+01
