Parameters of the vcal vs. pulse height fits
[3]*(TMath::Erf((x-[0])/[1])+[2])

314.795108596 366.779083011 -0.0462632835901 151.340238075    Pix 0 0
312.941045501 366.076440247 -0.098579404945 152.495717206    Pix 0 1
318.155152903 381.702342334 -0.155393408925 155.359862909    Pix 0 2
315.232977076 353.250097799 -0.0477643937143 150.26760798    Pix 0 3
314.661393611 375.023327784 -0.12341981855 155.082827406    Pix 0 4
305.529957433 377.544871148 -0.164115858791 155.357879252    Pix 0 5
305.572453738 370.271059609 -0.0778339068479 156.304567662    Pix 0 6
305.527800241 363.002677149 -0.0997746643779 153.193191419    Pix 0 7
310.623151153 372.615435376 -0.151336106971 154.825687338    Pix 0 8
323.216512829 380.250311306 -0.0860163887763 155.336832754    Pix 0 9
313.288559306 353.76011089 -0.0973269528169 149.686351695    Pix 0 10
295.980935584 377.997016081 -0.176307826983 158.06415398    Pix 0 11
294.343190607 364.127480575 -0.0861100632233 156.154066004    Pix 0 12
307.852397491 381.095934351 -0.126550719914 156.028392289    Pix 0 13
330.360305277 365.260703472 -0.139335287932 149.185156444    Pix 0 14
291.72475214 368.148525433 -0.100147545046 156.32150086    Pix 0 15
301.375443001 379.907451478 -0.145276031575 158.095788923    Pix 0 16
312.293778535 365.168350726 -0.147048105621 151.190125505    Pix 0 17
320.719511836 364.967114501 -0.0546762078785 150.696953236    Pix 0 18
312.727670027 391.968308013 -0.149955088966 159.526982343    Pix 0 19
299.437958065 389.910021455 -0.191228081371 160.700268485    Pix 0 20
304.492275204 388.134370087 -0.109868595378 158.733444488    Pix 0 21
314.626592311 361.405809034 -0.110853087707 150.641494404    Pix 0 22
316.490124045 371.541711468 -0.167438042171 152.584349472    Pix 0 23
322.87613959 377.086636094 -0.0758293475725 154.524642597    Pix 0 24
322.662617016 352.231748749 -0.0989549720881 147.932240383    Pix 0 25
304.919008734 375.158894139 -0.175085856867 154.52374188    Pix 0 26
320.621616552 363.382019596 -0.0731474116354 151.784557867    Pix 0 27
296.30264803 397.897930424 -0.164360654814 160.978098013    Pix 0 28
306.837957328 371.33175878 -0.159079106332 153.958354799    Pix 0 29
326.956899971 359.191679073 -0.0479856025345 148.620720732    Pix 0 30
294.336825671 365.262781435 -0.119892017354 153.364420464    Pix 0 31
303.362205623 389.766871401 -0.192808434934 158.84682908    Pix 0 32
321.161075073 367.352024583 -0.0649568401129 149.934864745    Pix 0 33
319.338673415 378.241209497 -0.130963766418 153.775850582    Pix 0 34
312.696136888 375.632174185 -0.176943437318 154.716838813    Pix 0 35
314.73026609 389.680249401 -0.109695769053 158.151091441    Pix 0 36
295.711717353 380.217910209 -0.149406747062 157.467309814    Pix 0 37
312.852022919 378.565321044 -0.176935086264 154.710332162    Pix 0 38
302.822923009 392.275969155 -0.11197826538 158.386781825    Pix 0 39
303.377506197 370.991325986 -0.147236128284 155.248681587    Pix 0 40
309.406008148 375.509890983 -0.172606556408 152.939098034    Pix 0 41
302.981911073 391.643652752 -0.120333098439 159.522822653    Pix 0 42
302.935962871 377.207147351 -0.141152479267 155.407029425    Pix 0 43
310.655962281 375.411677604 -0.176902617854 153.34247944    Pix 0 44
320.024697014 380.139713678 -0.0819067627011 152.02671599    Pix 0 45
330.138784859 375.566529242 -0.104125409337 148.934131605    Pix 0 46
322.532560786 382.475559691 -0.189080436671 154.198957004    Pix 0 47
313.164450826 379.223948873 -0.0797986216725 152.895505398    Pix 0 48
310.832084729 367.197504197 -0.121826662337 152.060565452    Pix 0 49
319.741415772 407.071098754 -0.191002262813 158.046944785    Pix 0 50
304.61028132 374.923028679 -0.0879687855544 153.434799544    Pix 0 51
331.271169945 388.340583056 -0.127949086288 151.959538156    Pix 0 52
305.045723617 406.117697285 -0.216159089067 161.869536835    Pix 0 53
319.951372599 384.589626928 -0.0881349224235 153.827333247    Pix 0 54
