Parameters of the vcal vs. pulse height fits
[3]*(TMath::Erf((x-[0])/[1])+[2])

381.937534089 307.917887614 0.102984550614 176.199185172    Pix 0 0
382.398126601 300.557942301 0.116397245308 172.390612248    Pix 0 1
378.265684255 298.448253158 0.0921294957495 174.496174025    Pix 0 2
383.608837546 306.086857144 0.110229085307 176.922573753    Pix 0 3
373.044429981 299.812356493 0.0940346918628 176.782924053    Pix 0 4
399.046155883 323.554112761 0.0574075538903 177.250893005    Pix 0 5
401.567913126 320.940851607 0.0991837881735 176.902063536    Pix 0 6
391.141581035 316.708552011 0.0770136164608 178.615569702    Pix 0 7
387.085876665 316.874432332 0.062604740993 179.381839264    Pix 0 8
374.334478597 303.626390431 0.0964970676987 177.468368765    Pix 0 9
406.9632172 322.895430861 0.0637706501957 176.822184763    Pix 0 10
384.709819572 312.626084505 0.0401999527893 179.093235485    Pix 0 11
377.047398781 310.426708515 0.0841674315371 178.225793818    Pix 0 12
390.194609094 314.977466816 0.0697677800813 176.751616055    Pix 0 13
392.577251006 325.234382501 0.0477429009979 178.832345757    Pix 0 14
386.550465492 312.118249541 0.099107297533 175.83410187    Pix 0 15
403.129623417 318.935135063 0.0540125519366 178.47784293    Pix 0 16
392.226831323 317.462525342 0.0403542811661 178.156915161    Pix 0 17
382.281309332 310.755304206 0.0772806951998 179.271485527    Pix 0 18
402.293152523 330.33417445 0.0649197122381 177.683606257    Pix 0 19
381.287884599 311.642696344 0.0505932527092 178.095046602    Pix 0 20
395.2157529 316.552380593 0.0801209657531 176.718042323    Pix 0 21
382.394607656 315.973075807 0.070709024 176.711687563    Pix 0 22
386.291448888 314.129865802 0.037012730184 178.720988104    Pix 0 23
389.091997158 318.721002462 0.0764850367331 178.481392671    Pix 0 24
371.927779024 311.820069218 0.0650106351041 178.302925055    Pix 0 25
370.317655714 298.727242043 0.0561376531695 176.862716137    Pix 0 26
375.510642712 312.114519262 0.0764029695423 179.099910178    Pix 0 27
380.715935524 317.265425862 0.0520452378972 178.977657568    Pix 0 28
376.607102994 314.51590875 0.0449502572602 179.029835647    Pix 0 29
395.186814378 311.931922175 0.0659356714808 179.168522554    Pix 0 30
396.99382814 325.622907833 0.057056084795 177.878878893    Pix 0 31
371.294389816 304.526306817 0.0630836554978 176.899136224    Pix 0 32
387.092798557 314.503948415 0.0523353000547 179.861785906    Pix 0 33
386.178085431 319.72801409 0.0490755039776 179.478051117    Pix 0 34
394.528686155 322.159111985 0.0213035028081 180.323517772    Pix 0 35
378.778083658 310.784992238 0.0687316869317 178.728502895    Pix 0 36
391.018653581 310.359373374 0.0415535254662 179.297474164    Pix 0 37
380.116835168 307.941102019 0.0375854861585 178.048427418    Pix 0 38
395.420124873 325.107332875 0.0607784962564 179.033132493    Pix 0 39
374.297424327 306.385785589 0.0607807413567 176.971172039    Pix 0 40
381.307738207 309.545641776 0.043656965238 178.707581844    Pix 0 41
371.891398386 309.850807104 0.0826815154234 178.338092565    Pix 0 42
