Pulse heights for the following Vcal values:
Low range:  10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150 155 160 165 170 175 180 185 190 195 200 205 210 215 220 225 230 235 240 245 250 255 
High range:  30 50 70 90 200 

   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   1   2   2   2   4   4   4   5   5   6   6   6   7   9  10  11  11   5  31  66 109 204    Pix  0 37
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   2   2   2   4   4   4   5   5   5   6   6   7   9   9  10  11  11   5  31  64 108 202    Pix  0 38
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   2   2   3   4   4   4   5   6   5   8   8   9  10  12  12  12   5  31  66 109 203    Pix  0 39
   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0   0   1   1   1   1   1   1   2   2   2   2   4   4   4   5   5   5   5   7   7   8   9   9  11  12  12  13  13   6  33  69 110 205    Pix  0 40
   0   0   0   0   0   0   1   0   1   1   1   0   0   0   0   0   1   0   1   1   0   1   1   1   1   1   1   2   2   3   3   3   4   4   4   5   5   6   6   6   7   8   9  10  11  12  13  13  13  14   7  35  71 112 206    Pix  0 41
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   2   3   4   4   5   5   0  25  60  99 193    Pix  0 42
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   3   4   5   5   5   1  27  61 102 196    Pix  0 43
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   2   3   4   4   5   5   6   7   9   9  10   3  30  66 109 203    Pix  0 44
   0   0   0   0   0   1   1   1   1   1   1   0   0   0   1   1   0   1   1   1   1   1   1   1   2   2   2   3   4   3   4   4   4   5   5   6   6   6   8   7   9  11  12  11  12  13  14  14  14  15   9  37  76 117 211    Pix  0 45
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   3   2   3   4   4   4   5   5   6   5   6   7  10  10  10  12   5  30  65 107 204    Pix  0 46
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   2   1   2   4   4   4   5   5   5   6   7   7   9  10  10  12   4  30  63 106 201    Pix  0 47
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   2   3   4   4   4   4   5   5   6   7   8   9  11  11  12   5  31  68 109 204    Pix  0 48
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   2   2   3   4   4   5   0  25  60  99 192    Pix  0 49
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   1   3   2   3   0  23  60 100 196    Pix  0 50
   0   0   0   0   0   3   3   4   4   4   4   4   3   3   3   3   2   3   4   3   3   4   4   4   4   4   5   5   5   5   5   5   6   6   7   7   8   8   9  10  11  12  12  13  13  13  14  14  14  15  10  37  72 112 207    Pix  0 51
   0   0   0   0   0   5   5   5   5   6   5   5   5   5   5   5   5   5   5   5   5   5   5   6   6   6   6   6   8   7   8   9   9   9  10  11  11  12  12  13  13  13  14  13  14  14  15  15  16  17  13  38  75 114 207    Pix  0 52
   0   0   0   0   0   2   2   2   3   3   3   2   2   2   2   2   2   2   2   3   2   2   4   4   3   3   3   4   4   5   4   5   5   5   5   6   7   7   8   8   9  10  10  11  12  12  13  13  14  14   9  33  68 109 204    Pix  0 53
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   2   2   2   3   4   4   5   5   6   7   8   8  10   3  30  65 108 204    Pix  0 54
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   3   2   3   4   5   5   6   5   7   9   9  10  11   4  30  65 108 204    Pix  0 55
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   2   2   4   4   5   5   6   6   7   8   9  10   4  29  63 102 202    Pix  0 56
   0   0   0   0   1   2   2   2   2   2   2   2   1   2   2   2   2   2   1   2   2   2   3   3   3   3   3   4   4   5   5   5   5   5   6   6   7   8   8   9  10  11  11  12  13  13  13  14  14  14  10  36  71 110 207    Pix  0 57
   0   0   0   0   0   0   1   1   1   1   1   1   1   0   1   1   1   1   1   1   1   0   1   1   2   1   2   2   3   3   3   3   4   4   5   5   5   5   6   7   6   8   9  10  10  11  12  13  13  13   7  32  67 108 205    Pix  0 58
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   2   3   3   4   4   5   6   5   6   8   9   9  10   4  29  62 102 197    Pix  0 59
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   2   3   3   5   0  25  60  99 195    Pix  0 60
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   2   2   3   3   4   5   5   6   6   8   1  29  63 104 201    Pix  0 61
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   2   1   4   5   4   5   0  27  61 100 196    Pix  0 62
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   2   2   3   4   5   5   5   5   6   7   8   9   9  11   4  30  64 106 201    Pix  0 63
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   1   1   2   2   2   2   4   4   5   5   6   5   6   7   8   9  10  11  12  12   5  31  65 108 204    Pix  0 64
   0   0   0   0   0   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   2   2   2   2   3   2   3   4   4   4   4   5   5   5   5   7   7   9   8  10  10  12  12  13  13  13  14   8  34  69 110 205    Pix  0 65
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   1   2   2   4   4   5   5   5   7   1  28  61 101 197    Pix  0 66
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   4   0  21  54  94 193    Pix  0 67
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0  20  52  92 191    Pix  0 68
   0   0   0   0   0   5   5   5   5   5   5   5   4   4   5   5   5   5   5   4   5   5   5   5   6   6   6   7   6   6   7   7   8   9  10  10  10  11  12  12  12  13  13  14  14  14  15  15  15  15  13  38  73 111 209    Pix  0 69
   0   0   0   0   1   1   2   1   1   1   1   1   1   1   1   1   0   1   1   1   1   1   2   1   1   2   2   2   2   3   3   3   4   5   5   5   5   6   6   6   7   8   9   9  10  10  12  12  13  13   7  31  64 105 204    Pix  0 70
   0   0   0   0   0   1   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0   1   1   1   2   2   2   3   3   4   4   4   5   5   6   6   6   7   8   9  11  11  12  12   5  30  64 104 204    Pix  0 71
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   2   2   3   4   4   5   5   5   7   1  27  60  98 197    Pix  0 72
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   2   3   3   4   4   5   6   6   6   9   9   9  12   4  30  64 106 202    Pix  0 73
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   1   3   3   4   4   5   5   5   7   2  26  57  95 193    Pix  0 74
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   3   3   3   4   5   5   5   5   6   8   8   9  10   4  30  63 106 203    Pix  0 75
   0   0   0   0   1   1   1   0   0   1   1   0   0   0   0   0   0   0   0   0   0   1   0   1   1   1   1   1   1   1   2   2   3   4   4   4   4   4   5   5   6   7   7   9   8   9  11  11  12  12   5  31  65 107 204    Pix  0 76
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   1   1   1   1   4   4   3   4   5   6   6   1  25  58  95 194    Pix  0 77
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   2   3   3   5   0  22  58  96 191    Pix  0 78
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   2   2   2   0  17  47  85 192    Pix  0 79
   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   1   0  19  56  99 181    Pix  1  0
   0   0   0   0   0   1   1   1   1   1   1   1   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   2   0  18  54  97 180    Pix  1  1
   0   0   0   0   1   1   1   1   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   2   2   0  21  60 104 188    Pix  1  2
   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0  16  53  95 180    Pix  1  3
   0   0   0   0   0   2   1   2   2   1   1   1   1   1   1   1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   1   1   2   3   4   0  22  61 103 188    Pix  1  4
   0   0   0   0   0   3   2   2   1   2   2   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   2   2   3   4   0  22  60 101 188    Pix  1  5
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  13  46  90 174    Pix  1  6
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  13  47  90 172    Pix  1  7
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   9  41  81 165    Pix  1  8
   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0  18  56  99 180    Pix  1  9
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  15  51  94 176    Pix  1 10
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  15  50  93 177    Pix  1 11
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6  40  82 168    Pix  1 12
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  12  46  88 173    Pix  1 13
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   9  44  84 167    Pix  1 14
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  47  93 177    Pix  1 15
   0   0   0   0   0   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   2   2   2   3   0  21  60 102 188    Pix  1 16
   0   0   0   0   0   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   1   2   3   2   4   0  22  60 103 188    Pix  1 17
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  16  53  95 180    Pix  1 18
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  15  53  94 177    Pix  1 19
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  13  47  88 174    Pix  1 20
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  15  50  94 177    Pix  1 21
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  47  91 174    Pix  1 22
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  47  91 175    Pix  1 23
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5  39  78 162    Pix  1 24
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4  37  77 163    Pix  1 25
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  12  46  90 173    Pix  1 26
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  47  92 175    Pix  1 27
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  12  46  88 172    Pix  1 28
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  48  92 174    Pix  1 29
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  13  46  92 176    Pix  1 30
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5  38  79 164    Pix  1 31
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  11  46  90 173    Pix  1 32
   0   0   0   0   0   1   1   1   1   1   1   1   1   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   2   2   3   4   0  21  60 101 185    Pix  1 33
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   1   0  17  52  95 181    Pix  1 34
