Parameters of the vcal vs. pulse height fits
[3]*(TMath::Erf((x-[0])/[1])+[2])

371.494730029 386.359843852 0.141684755671 178.172368234    Pix 0 0
375.542450368 371.048864667 0.153176668674 172.987744758    Pix 0 1
377.902714879 379.145187186 0.121947941508 175.099260292    Pix 0 2
387.964949643 397.149260984 0.150917998532 176.775901049    Pix 0 3
378.744700464 372.782432673 0.150536604498 173.283039968    Pix 0 4
388.692087297 386.701137246 0.114222634349 176.102068769    Pix 0 5
373.477770621 379.300976364 0.149981518502 176.971690098    Pix 0 6
367.517699732 380.936930199 0.110552092297 179.720011931    Pix 0 7
370.30078413 377.972085438 0.119206564769 176.422380574    Pix 0 8
381.621609086 385.156702702 0.137929732707 176.157631021    Pix 0 9
391.363962072 402.870952714 0.0945725682234 180.355287548    Pix 0 10
368.867658141 377.83160591 0.102855985524 177.32363217    Pix 0 11
374.139453545 386.469243718 0.134187157821 176.595001229    Pix 0 12
365.570872467 366.14432949 0.137404397408 173.579021902    Pix 0 13
371.359983044 386.653135013 0.0969855398164 177.179837082    Pix 0 14
392.453608284 405.819561709 0.111428768643 179.353809112    Pix 0 15
377.21846913 392.191933393 0.0987913388615 179.579819107    Pix 0 16
390.358490194 389.581664785 0.117194289672 173.883734506    Pix 0 17
387.288234234 386.571247894 0.14491003415 174.856147651    Pix 0 18
389.572049656 390.817051048 0.124033150893 175.474923441    Pix 0 19
367.064557715 383.380683051 0.104220556089 176.114187785    Pix 0 20
380.326340499 391.549306214 0.13793795061 176.935847018    Pix 0 21
390.821823977 405.325268406 0.103394473204 177.902254355    Pix 0 22
376.671471462 380.166478932 0.113439817616 174.417325851    Pix 0 23
379.344870431 405.287758244 0.108892049912 181.471748281    Pix 0 24
401.538980509 414.650390385 0.0962849311628 179.794555964    Pix 0 25
383.419788221 407.271620315 0.0681956862657 182.794275168    Pix 0 26
378.779700668 389.06455608 0.137205783969 174.981302812    Pix 0 27
370.873726341 398.49767977 0.0985945015354 179.506872002    Pix 0 28
377.388688324 397.881571591 0.0943357354436 176.537322897    Pix 0 29
363.3955367 403.514185092 0.0956078861529 182.702974962    Pix 0 30
382.86967521 410.56595458 0.07722496897 183.068710414    Pix 0 31
393.839205816 424.541476911 0.0635339759301 181.711225162    Pix 0 32
411.069384671 438.433528343 0.0849616763467 181.889699423    Pix 0 33
387.118219922 410.268763656 0.0989376235693 179.32545041    Pix 0 34
405.022314344 435.181634601 0.0430513685701 184.159208771    Pix 0 35
404.72034642 430.208177248 0.0833493995715 182.996391362    Pix 0 36
386.066937103 425.436180156 0.0662066749676 184.968429403    Pix 0 37
381.381452771 423.421578945 0.0582657259784 184.268069004    Pix 0 38
398.268468735 422.364602648 0.103346512373 179.56885101    Pix 0 39
387.035692212 427.568562618 0.07254096405 182.807002233    Pix 0 40
395.733026408 425.392422442 0.0533105843759 183.277783425    Pix 0 41
388.186334657 427.292788661 0.106702348604 181.002876637    Pix 0 42
388.385276294 407.520573329 0.0938189782731 179.154048431    Pix 0 43
391.898200177 432.822891555 0.0479312933361 185.346423884    Pix 0 44
394.641753154 435.499026135 0.0754628655436 183.482743736    Pix 0 45
393.796347433 426.661006496 0.0624879017273 182.684606731    Pix 0 46
395.461018777 429.757256272 0.0494868892098 183.08363928    Pix 0 47
388.28870712 425.763080161 0.0792710751867 183.587583695    Pix 0 48
371.784287752 414.922888081 0.0716747144445 183.758249283    Pix 0 49
380.820557328 408.655184725 0.0661441797989 181.068746162    Pix 0 50
397.605780035 424.996451095 0.0922303085398 181.434243454    Pix 0 51
384.092627611 423.525479991 0.0758591028935 181.26638309    Pix 0 52
398.428726807 444.966467194 0.0295024302489 185.769151644    Pix 0 53
401.667181117 433.462324322 0.0861102997963 183.418298362    Pix 0 54
376.774604881 411.478537408 0.0839710739776 180.899559083    Pix 0 55
387.21699819 423.358967712 0.0522389745741 183.43597162    Pix 0 56
401.91130053 419.415911888 0.0987701520154 180.174551459    Pix 0 57
377.92487065 408.258843407 0.083123567281 180.17525361    Pix 0 58
377.905320357 412.18598247 0.0672806365993 180.863988377    Pix 0 59
386.413972331 418.87896258 0.0904012787756 182.692736351    Pix 0 60
406.471601689 420.704556553 0.0738255142207 182.64824286    Pix 0 61
398.890016785 424.320065989 0.0669890474524 181.94621413    Pix 0 62
397.101669426 420.581518702 0.106731445935 180.01676684    Pix 0 63
387.085004391 423.402193433 0.0768726389633 182.038831283    Pix 0 64
409.499289667 430.066018818 0.0626463103016 180.766089869    Pix 0 65
397.44455985 420.594174298 0.0885604367941 182.741492188    Pix 0 66
405.758057936 439.161063333 0.0663265380294 184.009435267    Pix 0 67
402.289500177 434.532127648 0.0571466784144 182.798232699    Pix 0 68
391.445702838 419.128837323 0.0847718367592 181.528077192    Pix 0 69
400.622864957 439.230325919 0.0481777858359 184.241592601    Pix 0 70
401.35624377 433.254178206 0.0472603399192 182.632145155    Pix 0 71
381.70653379 434.814053976 0.0556267010471 187.630582655    Pix 0 72
395.850905531 445.75578983 0.0553164295296 185.011615593    Pix 0 73
411.043168516 444.941322436 0.0402905258326 185.62729902    Pix 0 74
415.045098149 449.52887557 0.0704661536351 185.237993031    Pix 0 75
379.12840897 425.833129479 0.0793880265783 183.504661263    Pix 0 76
391.80382015 443.08354579 0.0447245961899 183.977751548    Pix 0 77
388.155163343 429.961462858 0.0794803455802 184.521031499    Pix 0 78
425.476224869 451.017231155 0.0859943835159 179.929796274    Pix 0 79
345.043764792 337.372828649 0.180063646815 174.168011261    Pix 1 0
362.415264204 350.443034034 0.145942587392 175.327015701    Pix 1 1
360.28809296 356.203330932 0.132425761106 175.773071185    Pix 1 2
356.59052635 351.099622001 0.149991349837 177.332192689    Pix 1 3
341.64811977 341.819337444 0.145168890999 175.171882871    Pix 1 4
344.186781159 345.889490151 0.133034544139 175.226944512    Pix 1 5
351.611538367 358.108655999 0.141217265997 179.433700363    Pix 1 6
341.532335329 351.361854645 0.127651260731 179.063568329    Pix 1 7
339.13883214 349.833650176 0.128254869539 177.827207287    Pix 1 8
348.516841625 351.855513765 0.141094807998 176.622533314    Pix 1 9
342.449563148 349.387191212 0.126462437966 177.330326129    Pix 1 10
366.50348413 368.634621542 0.0929055716445 180.087093299    Pix 1 11
339.286720561 343.300441886 0.149186046202 176.538172136    Pix 1 12
344.347630928 344.9940979 0.139803156728 175.339606833    Pix 1 13
346.199132028 351.392993169 0.114737811472 177.74937187    Pix 1 14
344.818402165 349.730032809 0.136203665071 177.552326075    Pix 1 15
352.627886241 342.905447036 0.146965095319 173.165281804    Pix 1 16
345.396582656 351.130975636 0.126008386228 175.819457535    Pix 1 17
350.05056029 346.514623516 0.153461922867 175.585709092    Pix 1 18
360.896868792 363.314782174 0.117421374027 178.593759155    Pix 1 19
348.092292088 353.25406228 0.128986898565 175.912358891    Pix 1 20
