Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  10 17 24 30 50 70 90 120 200 

   0  52  65  80  96  42  59  71  81 129 173 216 255 255    Pix  0  0
  38  51  65  79  95  41  57  69  79 127 171 213 255 255    Pix  0  1
   0  52  67  79  96  45  60  70  80 129 174 219 255 255    Pix  0  2
  41  53  67  80  96  43  59  71  82 130 174 219 255 255    Pix  0  3
  39  52  66  79  95  42  60  70  81 129 173 218 255 255    Pix  0  4
  36  47  63  78  93  37  54  65  78 125 170 213 255 255    Pix  0  5
  31  44  55  70  85  30  46  61  70 117 159 204 255 255    Pix  0  6
  36  47  63  78  94  37  54  67  78 126 172 213 255 255    Pix  0  7
  32  45  60  74  87  31  50  63  74 121 163 207 255 255    Pix  0  8
  33  46  61  74  91  34  50  63  76 123 164 207 255 255    Pix  0  9
  35  46  62  77  92  36  53  63  77 124 165 208 255 255    Pix  0 10
  34  47  61  76  92  36  51  63  76 124 165 208 255 255    Pix  0 11
  30  45  58  73  88  32  47  62  72 121 163 206 255 255    Pix  0 12
  30  39  53  68  82  29  45  58  68 112 157 202 255 255    Pix  0 13
  25  37  49  64  79  28  44  54  64 111 156 197 255 255    Pix  0 14
   0  51  64  79  94  40  57  69  79 126 173 214 255 255    Pix  0 15
  46  59  74  87 104  47  63  77  88 139 180 223 255 255    Pix  0 16
  44  53  67  82  96  43  60  71  81 128 174 220 255 255    Pix  0 17
   0  45  60  74  90  33  50  62  75 120 164 206 255 255    Pix  0 18
  34  46  61  76  91  35  51  64  76 124 166 209 255 255    Pix  0 19
  31  45  59  72  88  32  47  62  74 119 162 206 255 255    Pix  0 20
  37  47  63  77  93  36  52  65  77 125 171 212 255 255    Pix  0 21
  35  46  61  76  93  36  53  64  77 124 165 208 255 255    Pix  0 22
  30  43  56  69  85  31  47  60  69 116 159 205 255 255    Pix  0 23
  25  37  51  64  79  28  43  53  64 111 156 197 255 255    Pix  0 24
  29  42  55  69  85  30  47  60  69 117 159 205 255 255    Pix  0 25
  25  35  47  63  78  27  42  53  63 111 155 196 255 255    Pix  0 26
  32  46  61  74  89  33  49  62  75 122 163 206 255 255    Pix  0 27
  29  43  57  69  84  31  46  60  68 116 158 202 255 255    Pix  0 28
  31  45  60  73  88  33  48  62  75 121 162 205 255 255    Pix  0 29
  26  37  51  65  80  28  44  55  65 111 157 198 255 255    Pix  0 30
  23  33  46  62  77  23  37  48  61 108 149 192 254 255    Pix  0 31
  26  37  52  65  79  28  44  57  65 111 157 199 255 255    Pix  0 32
  37  50  63  78  94  39  55  67  79 125 171 211 255 255    Pix  0 33
  34  46  60  74  88  35  50  63  74 119 160 205 255 255    Pix  0 34
  33  46  61  76  91  35  51  63  76 123 164 207 255 255    Pix  0 35
  36  47  61  77  93  37  53  65  78 125 171 213 255 255    Pix  0 36
  30  43  56  69  84  31  46  60  69 116 159 204 255 255    Pix  0 37
  31  43  57  70  85  31  46  61  70 117 159 205 255 255    Pix  0 38
  30  43  56  69  84  31  46  60  69 116 159 201 255 255    Pix  0 39
  31  45  60  72  87  32  47  62  74 118 162 205 255 255    Pix  0 40
   0  37  51  64  79  29  45  55  64 111 155 195 255 255    Pix  0 41
  22  34  47  63  78  25  40  52  62 110 154 196 255 255    Pix  0 42
  25  36  49  63  79  26  43  53  63 111 156 197 255 255    Pix  0 43
  27  36  50  64  79  28  44  54  63 111 156 197 255 255    Pix  0 44
  31  45  58  71  86  32  48  61  72 119 159 205 255 255    Pix  0 45
  31  45  60  73  88  33  48  62  74 120 161 205 255 255    Pix  0 46
  30  43  56  69  83  31  46  60  69 115 158 202 255 255    Pix  0 47
  25  35  48  63  78  27  42  53  63 110 156 196 255 255    Pix  0 48
  27  38  52  64  79  27  44  56  66 112 157 201 255 255    Pix  0 49
  23  35  48  62  78  26  40  53  64 110 153 195 255 255    Pix  0 50
