Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

 -120 -106 -89 -68 -48 -67  -3  60 101 122    Pix  0  0
 -128 -115 -96 -75 -54 -72  -8  54  95 115    Pix  0  1
 -136 -122 -105 -84 -62 -81 -15  48  89 106    Pix  0  2
 -120 -105 -86 -65 -43 -65   3  67 105 122    Pix  0  3
 -123 -111 -88 -69 -46 -68   0  63  98 116    Pix  0  4
 -138 -124 -105 -84 -61 -82 -15  47  88 105    Pix  0  5
 -120 -104 -84 -63 -40 -62   7  70 107 124    Pix  0  6
 -130 -117 -100 -79 -56 -76 -11  52  93 114    Pix  0  7
 -141 -126 -110 -87 -63 -84 -17  47  86 104    Pix  0  8
 -121 -107 -87 -64 -42 -63   4  68 105 121    Pix  0  9
 -131 -115 -97 -76 -54 -74  -8  56  95 113    Pix  0 10
 -140 -126 -107 -88 -63 -83 -18  44  86 104    Pix  0 11
 -121 -108 -88 -67 -45 -65   1  65 104 121    Pix  0 12
 -132 -118 -98 -78 -55 -76  -7  56  95 113    Pix  0 13
 -132 -118 -98 -76 -52 -74  -6  56  90 105    Pix  0 14
 -119 -105 -86 -65 -43 -64   2  67 104 121    Pix  0 15
 -136 -121 -102 -83 -61 -80 -17  47  89 111    Pix  0 16
 -139 -124 -106 -85 -63 -83 -18  46  86 104    Pix  0 17
 -123 -110 -90 -71 -49 -69  -4  58 101 121    Pix  0 18
 -130 -117 -98 -77 -55 -76 -12  52  93 112    Pix  0 19
 -146 -131 -112 -92 -68 -90 -25  39  82 102    Pix  0 20
 -127 -112 -94 -73 -51 -70  -5  60 101 121    Pix  0 21
 -136 -121 -104 -83 -61 -79 -14  48  91 112    Pix  0 22
 -139 -124 -104 -84 -60 -80 -15  48  86 103    Pix  0 23
 -125 -211 -92 -72 -49 -68  -3  61 100 120    Pix  0 24
 -132 -118 -98 -78 -54 -73  -6  55  96 111    Pix  0 25
 -138 -123 -105 -83 -61 -81 -16  47  86 103    Pix  0 26
 -126 -112 -95 -75 -53 -71  -7  57  99 121    Pix  0 27
 -132 -116 -100 -78 -56 -75 -11  51  93 112    Pix  0 28
 -142 -126 -109 -89 -65 -85 -20  42  84 102    Pix  0 29
 -120 -105 -87 -66 -43 -63   2  64 103 122    Pix  0 30
 -132 -118 -100 -80 -57 -76 -12  48  92 113    Pix  0 31
 -142 -126 -107 -88 -64 -84 -20  44  85 102    Pix  0 32
 -125 -110 -93 -73 -50 -70  -4  59 101 120    Pix  0 33
 -137 -121 -104 -82 -61 -82 -18  46  89 110    Pix  0 34
 -142 -129 -110 -90 -69 -88 -23  39  82 103    Pix  0 35
 -127 -111 -94 -73 -51 -70  -6  56  99 119    Pix  0 36
 -132 -116 -97 -77 -54 -74  -8  53  94 112    Pix  0 37
 -143 -127 -109 -89 -68 -86 -20  39  82 104    Pix  0 38
 -127 -110 -92 -74 -51 -70  -5  56  99 120    Pix  0 39
 -132 -117 -99 -77 -57 -76  -9  49  91 111    Pix  0 40
 -143 -127 -110 -89 -70 -86 -23  37  80 101    Pix  0 41
 -127 -113 -94 -73 -52 -71  -4  55  99 119    Pix  0 42
 -136 -122 -105 -84 -63 -81 -19  43  87 110    Pix  0 43
 -142 -125 -106 -86 -63 -83 -17  43  84 103    Pix  0 44
 -127 -113 -94 -76 -55 -73 -10  51  97 119    Pix  0 45
 -135 -120 -101 -82 -62 -80 -16  45  89 109    Pix  0 46
 -142 -127 -109 -90 -69 -86 -22  37  81 102    Pix  0 47
 -130 -116 -98 -77 -56 -75 -13  48  94 118    Pix  0 48
 -133 -119 -101 -82 -62 -80 -17  43  87 111    Pix  0 49
 -144 -130 -113 -92 -71 -90 -27  33  80 101    Pix  0 50
 -131 -117 -99 -80 -60 -79 -17  44  93 117    Pix  0 51
 -137 -123 -106 -86 -68 -84 -22  40  85 109    Pix  0 52
 -147 -132 -115 -97 -76 -95 -34  25  74  99    Pix  0 53
 -128 -114 -97 -77 -57 -75 -12  48  94 118    Pix  0 54
 -140 -125 -108 -89 -68 -85 -25  36  84 108    Pix  0 55
 -142 -127 -109 -89 -68 -87 -25  37  79 102    Pix  0 56
 -130 -115 -98 -77 -58 -75 -13  49  95 119    Pix  0 57
 -132 -119 -101 -81 -60 -79 -14  47  91 110    Pix  0 58
 -142 -127 -109 -90 -69 -86 -23  37  81 103    Pix  0 59
 -126 -113 -95 -75 -57 -148 -11  48  94 119    Pix  0 60
 -139 -127 -107 -90 -72 -89 -26  33  81 109    Pix  0 61
 -145 -132 -116 -98 -78 -95 -35  26  73 101    Pix  0 62
 -129 -114 -98 -80 -61 -77 -16  46  92 118    Pix  0 63
 -136 -122 -104 -86 -64 -82 -20  39  85 111    Pix  0 64
 -147 -132 -115 -99 -77 -95 -36  24  72 100    Pix  0 65
 -129 -114 -96 -159 -56 -74 -12  48  94 120    Pix  0 66
 -137 -123 -106 -173 -67 -86 -26  36  84 111    Pix  0 67
 -148 -133 -117 -100 -78 -97 -37  23  73 102    Pix  0 68
 -127 -112 -96 -76 -54 -74 -11  47  93 118    Pix  0 69
 -136 -123 -105 -87 -65 -85 -23  37  83 110    Pix  0 70
 -148 -134 -115 -98 -75 -93 -32  25  73 101    Pix  0 71
 -133 -119 -102 -85 -64 -82 -22  39  88 119    Pix  0 72
 -140 -126 -109 -92 -69 -89 -27  33  81 110    Pix  0 73
 -148 -135 -118 -100 -80 -99 -38  20  71 101    Pix  0 74
 -127 -114 -97 -78 -58 -77 -15  46  94 118    Pix  0 75
 -137 -122 -104 -84 -64 -83 -21  40  85 109    Pix  0 76
 -150 -137 -120 -103 -81 -100 -39  21  72 100    Pix  0 77
 -128 -233 -98 -78 -57 -76 -15  46  93 120    Pix  0 78
 -136 -124 -109 -92 -72 -89 -33  22  72 110    Pix  0 79
 -118 -103 -83 -61 -38 -59  11  76 113 128    Pix  1  0
 -122 -106 -87 -64 -39 -61  11  76 107 120    Pix  1  1
 -133 -117 -97 -73 -50 -70   0  65  98 110    Pix  1  2
 -112 -96 -74 -51 -27 -49  24  87 117 126    Pix  1  3
 -122 -107 -84 -62 -37 -59  14  79 109 118    Pix  1  4
 -128 -113 -92 -69 -46 -66   6  70 100 111    Pix  1  5
 -114 -98 -76 -54 -29 -51  22  88 117 126    Pix  1  6
 -123 -106 -85 -63 -38 -60  12  79 108 119    Pix  1  7
 -132 -116 -96 -73 -48 -71   5  70  99 110    Pix  1  8
 -118 -101 -81 -59 -34 -55  18  83 114 125    Pix  1  9
 -125 -110 -90 -66 -41 -63   9  75 107 116    Pix  1 10
 -132 -113 -92 -69 -43 -66   8  73 100 109    Pix  1 11
 -116 -100 -78 -55 -31 -52  20  84 116 126    Pix  1 12
 -121 -104 -83 -61 -37 -60  13  78 107 119    Pix  1 13
 -129 -111 -89 -66 -41 -64  11  73 100 111    Pix  1 14
 -114 -98 -76 -54 -29 -51  22  87 116 125    Pix  1 15
 -129 -114 -91 -69 -44 -69   4  72 104 115    Pix  1 16
 -133 -116 -95 -71 -46 -69   3  69  98 108    Pix  1 17
 -118 -101 -80 -56 -32 -54  19  85 115 126    Pix  1 18
 -122 -105 -84 -61 -36 -59  13  78 107 118    Pix  1 19
 -134 -118 -97 -74 -49 -73   1  68  99 109    Pix  1 20
 -121 -105 -85 -63 -38 -58  12  79 113 125    Pix  1 21
 -125 -109 -89 -66 -41 -64   6  75 106 116    Pix  1 22
 -135 -118 -98 -76 -51 -73   0  65  97 107    Pix  1 23
 -114 -97 -75 -54 -28 -50  24  89 116 126    Pix  1 24
 -129 -112 -92 -71 -46 -69   3  71 104 117    Pix  1 25
 -131 -116 -94 -72 -45 -68   4  70  99 109    Pix  1 26
 -119 -105 -84 -65 -40 -60   8  76 111 124    Pix  1 27
 -123 -107 -86 -63 -38 -60  11  76 105 118    Pix  1 28
 -130 -115 -94 -72 -48 -68   1  67  97 108    Pix  1 29
 -115 -98 -77 -54 -29 -50  21  89 117 126    Pix  1 30
 -130 -114 -95 -74 -51 -71  -2  66 102 116    Pix  1 31
 -131 -118 -95 -71 -47 -69   4  69  98 109    Pix  1 32
 -119 -102 -83 -59 -36 -58  12  79 111 125    Pix  1 33
 -129 -112 -92 -71 -45 -70   1  69 104 115    Pix  1 34
 -135 -120 -97 -75 -51 -73  -1  66  95 108    Pix  1 35
 -116 -103 -79 -56 -33 -53  16  81 114 125    Pix  1 36
 -127 -110 -90 -67 -44 -67   4  71 104 117    Pix  1 37
 -135 -120 -98 -76 -53 -74  -4  63  95 108    Pix  1 38
 -118 -100 -80 -57 -33 -55  16  81 114 126    Pix  1 39
 -126 -110 -88 -65 -44 -64   6  73 105 118    Pix  1 40
 -137 -121 -100 -77 -54 -75  -3  61  96 108    Pix  1 41
 -118 -101 -81 -60 -35 -57  14  80 113 125    Pix  1 42
 -128 -110 -91 -67 -44 -67   4  68 105 117    Pix  1 43
 -136 -121 -100 -78 -55 -76  -6  58  96 109    Pix  1 44
 -119 -104 -83 -60 -36 -58  10  79 112 124    Pix  1 45
 -126 -109 -89 -65 -43 -65   6  72 105 117    Pix  1 46
 -136 -119 -99 -76 -54 -75  -4  62  95 107    Pix  1 47
 -122 -107 -87 -68 -45 -65   3  70 108 124    Pix  1 48
