Parameters of the vcal vs. pulse height fits
par[3]*(TMath::Erf((x[0]-par[0])/par[1])+par[2])

3.489243e+02 4.471276e+02 1.012203e+00 1.299406e+02     Pix  0  0
3.545133e+02 4.519961e+02 9.972534e-01 1.310010e+02     Pix  0  1
3.647105e+02 4.415542e+02 1.020691e+00 1.295251e+02     Pix  0  2
3.695795e+02 4.502593e+02 1.016297e+00 1.298527e+02     Pix  0  3
3.721829e+02 4.419758e+02 1.037108e+00 1.284210e+02     Pix  0  4
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00     Pix  0  5
3.649365e+02 4.229440e+02 1.030859e+00 1.284495e+02     Pix  0  6
3.640396e+02 4.459031e+02 1.021100e+00 1.292898e+02     Pix  0  7
3.572655e+02 4.603999e+02 9.280738e-01 1.356221e+02     Pix  0  8
3.453386e+02 4.366851e+02 9.908948e-01 1.312494e+02     Pix  0  9
4.343840e+02 5.305244e+02 9.795927e-01 1.319124e+02     Pix  0 10
3.550841e+02 4.271024e+02 1.030865e+00 1.286518e+02     Pix  0 11
3.601616e+02 4.690951e+02 8.947416e-01 1.385492e+02     Pix  0 12
3.514902e+02 4.952184e+02 8.319913e-01 1.439601e+02     Pix  0 13
3.595191e+02 4.831505e+02 8.557630e-01 1.418944e+02     Pix  0 14
3.488254e+02 4.477229e+02 9.909228e-01 1.314553e+02     Pix  0 15
3.534773e+02 4.434439e+02 1.022021e+00 1.293647e+02     Pix  0 16
3.381066e+02 4.543680e+02 9.705458e-01 1.328033e+02     Pix  0 17
3.646416e+02 4.345561e+02 1.037789e+00 1.281545e+02     Pix  0 18
3.663863e+02 4.486063e+02 9.982092e-01 1.309897e+02     Pix  0 19
4.145731e+02 4.994439e+02 9.524249e-01 1.350656e+02     Pix  0 20
3.709772e+02 4.384202e+02 1.010545e+00 1.299763e+02     Pix  0 21
3.698877e+02 4.368609e+02 1.020619e+00 1.293597e+02     Pix  0 22
3.691736e+02 4.236743e+02 1.047424e+00 1.273850e+02     Pix  0 23
3.759596e+02 4.756404e+02 8.941668e-01 1.390276e+02     Pix  0 24
4.483564e+02 5.578779e+02 9.335141e-01 1.353582e+02     Pix  0 25
3.657955e+02 4.854040e+02 8.642499e-01 1.413076e+02     Pix  0 26
4.978780e+02 6.252768e+02 9.541913e-01 1.342663e+02     Pix  0 27
3.736877e+02 4.438745e+02 1.011940e+00 1.300477e+02     Pix  0 28
3.588860e+02 4.596781e+02 9.390864e-01 1.350168e+02     Pix  0 29
5.023663e+02 6.710391e+02 8.789780e-01 1.411947e+02     Pix  0 30
3.657797e+02 4.811480e+02 8.811530e-01 1.399862e+02     Pix  0 31
3.737619e+02 4.873765e+02 8.607718e-01 1.416995e+02     Pix  0 32
3.739315e+02 4.248045e+02 1.070034e+00 1.261650e+02     Pix  0 33
3.610805e+02 4.317056e+02 1.036687e+00 1.283225e+02     Pix  0 34
3.718557e+02 4.303147e+02 1.037878e+00 1.281986e+02     Pix  0 35
3.611921e+02 4.557433e+02 9.647183e-01 1.334268e+02     Pix  0 36
3.691507e+02 4.830592e+02 8.978008e-01 1.388073e+02     Pix  0 37
5.263043e+02 6.923180e+02 8.992661e-01 1.406490e+02     Pix  0 38
3.700922e+02 4.456685e+02 9.945514e-01 1.312542e+02     Pix  0 39
3.633527e+02 4.613637e+02 9.447755e-01 1.346652e+02     Pix  0 40
3.521274e+02 4.604292e+02 9.017001e-01 1.375532e+02     Pix  0 41
3.624044e+02 4.853342e+02 8.626448e-01 1.414838e+02     Pix  0 42
3.724144e+02 4.758895e+02 8.707029e-01 1.406424e+02     Pix  0 43
3.739474e+02 4.908552e+02 8.622854e-01 1.415886e+02     Pix  0 44
4.442287e+02 5.343719e+02 9.563465e-01 1.337836e+02     Pix  0 45
3.693708e+02 4.721499e+02 9.203707e-01 1.367506e+02     Pix  0 46
3.676581e+02 4.393260e+02 9.900780e-01 1.311949e+02     Pix  0 47
3.688892e+02 4.754846e+02 8.626982e-01 1.413733e+02     Pix  0 48
3.819760e+02 5.011272e+02 8.640873e-01 1.417808e+02     Pix  0 49
3.758133e+02 4.748787e+02 8.870196e-01 1.396801e+02     Pix  0 50
3.721475e+02 4.282834e+02 1.031421e+00 1.285395e+02     Pix  0 51
3.486876e+02 4.336540e+02 1.014218e+00 1.297770e+02     Pix  0 52
3.659815e+02 4.567499e+02 9.635990e-01 1.332852e+02     Pix  0 53
3.646165e+02 4.704960e+02 9.118396e-01 1.372125e+02     Pix  0 54
4.103673e+02 5.194512e+02 9.073205e-01 1.380991e+02     Pix  0 55
3.542041e+02 4.698566e+02 8.928659e-01 1.384676e+02     Pix  0 56
3.638742e+02 4.436662e+02 9.761789e-01 1.323413e+02     Pix  0 57
3.663309e+02 4.613866e+02 9.529709e-01 1.340976e+02     Pix  0 58
4.139228e+02 5.007558e+02 9.587743e-01 1.346753e+02     Pix  0 59
3.515114e+02 4.698907e+02 8.893632e-01 1.387810e+02     Pix  0 60
3.461487e+02 4.980326e+02 8.230722e-01 1.444984e+02     Pix  0 61
3.767742e+02 4.858059e+02 8.596164e-01 1.417269e+02     Pix  0 62
3.694572e+02 4.721445e+02 9.114172e-01 1.374106e+02     Pix  0 63
3.713525e+02 4.588668e+02 9.792231e-01 1.323595e+02     Pix  0 64
4.174267e+02 5.335267e+02 9.151390e-01 1.368557e+02     Pix  0 65
3.779238e+02 4.864715e+02 8.618641e-01 1.416007e+02     Pix  0 66
3.888708e+02 4.986506e+02 8.612889e-01 1.419812e+02     Pix  0 67
4.973849e+02 5.798713e+02 9.305433e-01 1.350753e+02     Pix  0 68
3.672421e+02 4.397496e+02 1.026186e+00 1.289672e+02     Pix  0 69
3.636266e+02 4.433056e+02 1.020041e+00 1.293141e+02     Pix  0 70
3.792955e+02 4.550849e+02 9.974621e-01 1.311786e+02     Pix  0 71
3.853414e+02 4.957562e+02 8.827575e-01 1.403023e+02     Pix  0 72
3.550099e+02 4.571115e+02 9.194114e-01 1.364095e+02     Pix  0 73
3.572361e+02 4.526879e+02 9.169468e-01 1.364669e+02     Pix  0 74
3.562564e+02 4.186680e+02 1.020310e+00 1.292674e+02     Pix  0 75
3.558335e+02 4.492369e+02 9.317533e-01 1.353979e+02     Pix  0 76
3.742766e+02 4.595582e+02 9.104030e-01 1.375479e+02     Pix  0 77
3.596550e+02 4.802812e+02 8.519663e-01 1.421889e+02     Pix  0 78
